origin (2013 area unit name),destination,distance (kilometers),time (hours)
Abbotsford,Green Island,1.264,0.22944444444444445
Abbotsford,Halfway Bush,15.83,2.0875
Abbotsford,Hampden,78.667,2.2416666666666667
Abbotsford,Harbourside,11.935,0.7688888888888888
Abbotsford,Hawea,,
Abbotsford,Helensburgh,14.809,1.9638888888888888
Abbotsford,High St-Stuart St,10.712,0.6833333333333333
Abbotsford,Hyde,,
Abbotsford,Inner Peninsula,17.132,2.1066666666666665
Abbotsford,Jacks Point,241.24,4.149166666666667
Abbotsford,Kaikorai Hill,3.107,0.6538888888888889
Abbotsford,Kaitangata,82.312,1.3836111111111111
Abbotsford,Kaka Point,,
Abbotsford,Kakanui,102.66,2.618888888888889
Abbotsford,Karitane,49.877,10.1425
Abbotsford,Kelvin Heights,237.599,4.141944444444444
Abbotsford,Kenmure,13.736,1.1155555555555556
Abbotsford,Kingston South,,
Abbotsford,Kurow,,
Abbotsford,Lake Hayes,240.983,18.87
Abbotsford,Lake Hayes South,238.16,4.116666666666666
Abbotsford,Lawrence,81.082,1.3877777777777778
Abbotsford,Macandrew Bay,20.032,1.0372222222222223
Abbotsford,Maheno,107.635,2.7288888888888887
Abbotsford,Maniototo,,
Abbotsford,Maori Hill,13.861,1.4536111111111112
Abbotsford,Matukituki,,
Abbotsford,Middlemarch,,
Abbotsford,Milton,49.947,0.9572222222222222
Abbotsford,Mornington,8.16,0.7755555555555556
Abbotsford,Mosgiel East,11.159,0.7519444444444444
Abbotsford,Mosgiel South,9.082,0.6580555555555555
Abbotsford,Musselburgh,12.298,1.5069444444444444
Abbotsford,Naseby,,
Abbotsford,Nenthorn,,
Abbotsford,North Dunedin,12.961,0.8425
Abbotsford,North East Valley,13.415,1.1819444444444445
Abbotsford,Oamaru Central,110.376,2.9530555555555558
Abbotsford,Oamaru North,112.457,2.7783333333333333
Abbotsford,Oamaru South,111.557,3.2219444444444445
Abbotsford,Omarama,283.918,20.790277777777778
Abbotsford,Opoho,16.248,1.4452777777777779
Abbotsford,Orana Park,110.727,3.0116666666666667
Abbotsford,Otago University,12.289,0.8075
Abbotsford,Otematata,,
Abbotsford,Outer Wakatipu,,
Abbotsford,Outram,22.612,0.5102777777777778
Abbotsford,Owaka,,
Abbotsford,Palmerston,74.351,1.726388888888889
Abbotsford,Pine Hill,17.876,1.7519444444444445
Abbotsford,Port Chalmers,23.59,1.145
Abbotsford,Pukeuri,117.887,2.8975
Abbotsford,Queenstown Bay,240.473,4.904722222222222
Abbotsford,Queenstown Hill,241.009,5.071944444444444
Abbotsford,Ranfurly,,
Abbotsford,Ravensbourne,14.63,0.9927777777777778
Abbotsford,Roslyn North,12.007,1.0355555555555556
Abbotsford,Roslyn South,10.905,1.1177777777777778
Abbotsford,Roxburgh,133.621,2.0952777777777776
Abbotsford,Saddle Hill,6.249,0.5180555555555556
Abbotsford,Sandymount,26.025,1.1775
Abbotsford,Sawyers Bay,21.887,1.0616666666666668
Abbotsford,South Dunedin,8.389,0.4855555555555556
Abbotsford,St Clair,6.5,0.6186111111111111
Abbotsford,St Kilda Central,9.444,0.7275
Abbotsford,St Kilda East,10.362,1.3322222222222222
Abbotsford,St Kilda West,9.052,0.7294444444444445
Abbotsford,St Leonards-Blanket Bay,19.027,1.1108333333333333
Abbotsford,Stirling,75.561,1.2233333333333334
Abbotsford,Strath Taieri,,
Abbotsford,Stuart St-Frederick St,11.066,0.5838888888888889
Abbotsford,Sunshine Bay,241.337,5.107222222222222
Abbotsford,Taiaroa-Cape Saunders,33.226,1.6119444444444444
Abbotsford,Taieri,20.544,0.53
Abbotsford,Tapanui,,
Abbotsford,Teviot,130.74,2.181111111111111
Abbotsford,Tuapeka,112.81,1.7344444444444445
Abbotsford,Vauxhall,13.243,1.63
Abbotsford,Waihemo,,
Abbotsford,Waikouaiti,61.052,1.5858333333333334
Abbotsford,Waitati,26.563,10.094166666666666
Abbotsford,Wakari,14.515,1.7966666666666666
Abbotsford,Wakatipu Basin,231.867,4.144444444444445
Abbotsford,Waldronville,4.487,0.8913888888888889
Abbotsford,Wanaka,240.486,20.114166666666666
Abbotsford,Warrington,31.095,9.866944444444444
Abbotsford,Wingatui,13.104,0.7616666666666667
Abbotsford,Woodhaugh,12.678,1.235
Abbotsford,Wyllies Crossing,11.028,0.6869444444444445
Alexandra,Abbotsford,166.404,3.4480555555555554
Alexandra,Alexandra,0.0,0.0
Alexandra,Andersons Bay,178.877,4.045555555555556
Alexandra,Aramoana,,
Alexandra,Ardgowan,271.593,5.425
Alexandra,Arrowtown,89.484,2.6663888888888887
Alexandra,Arthurs Point,80.45,1.9597222222222221
Alexandra,Aviemore,125.834,18.248333333333335
Alexandra,Balclutha,138.572,6.128888888888889
Alexandra,Balmacewen,178.03,3.806388888888889
Alexandra,Belleknowes,177.053,3.74
Alexandra,Benhar,142.677,6.142777777777778
Alexandra,Brighton,178.878,3.500277777777778
Alexandra,Broad Bay-Portobello,192.235,4.3975
Alexandra,Brockville,181.206,4.373611111111111
Alexandra,Bruce,123.421,2.4525
Alexandra,Bush Road,161.137,3.395
Alexandra,Caledonian,175.355,3.7802777777777776
Alexandra,Cape Wanbrow,270.679,5.416388888888889
Alexandra,Caversham,176.838,3.756388888888889
Alexandra,Clinton,167.081,7.034166666666667
Alexandra,Clutha,184.111,7.305555555555555
Alexandra,Clyde,10.006,0.47583333333333333
Alexandra,Company Bay,186.859,4.291944444444445
Alexandra,Concord,180.417,3.8841666666666668
Alexandra,Corstorphine East,177.521,4.165555555555556
Alexandra,Corstorphine West,178.801,3.8777777777777778
Alexandra,Cromwell,30.771,0.8147222222222222
Alexandra,Dunstan,,
Alexandra,Duntroon,,
Alexandra,East Taieri,159.859,3.1775
Alexandra,Evansdale,217.992,7.314722222222223
Alexandra,Fairfield,162.75,3.143611111111111
Alexandra,Fernhill,174.484,3.687222222222222
Alexandra,Forbury,176.806,3.863888888888889
Alexandra,Forrester Park,178.712,4.2716666666666665
Alexandra,Frankton,69.135,1.6380555555555556
Alexandra,Frankton East,69.796,1.8844444444444444
Alexandra,Glenleith,180.019,4.037222222222222
Alexandra,Glenorchy,,
Alexandra,Green Island,165.541,3.2022222222222223
Alexandra,Halfway Bush,177.24,4.185833333333333
Alexandra,Hampden,237.243,4.8197222222222225
Alexandra,Harbourside,173.927,3.5730555555555554
Alexandra,Hawea,,
Alexandra,Helensburgh,179.726,4.3436111111111115
Alexandra,High St-Stuart St,174.932,3.6580555555555554
Alexandra,Hyde,,
Alexandra,Inner Peninsula,182.532,4.660277777777778
Alexandra,Jacks Point,77.007,1.5825
Alexandra,Kaikorai Hill,169.065,3.6772222222222224
Alexandra,Kaitangata,150.272,6.316944444444444
Alexandra,Kaka Point,,
Alexandra,Kakanui,263.755,9.663611111111111
Alexandra,Karitane,210.593,7.228611111111111
Alexandra,Kelvin Heights,73.366,1.5752777777777778
Alexandra,Kenmure,178.182,3.8030555555555554
Alexandra,Kingston South,,
Alexandra,Kurow,,
Alexandra,Lake Hayes,76.75,16.303333333333335
Alexandra,Lake Hayes South,73.927,1.55
Alexandra,Lawrence,86.394,1.6711111111111112
Alexandra,Macandrew Bay,185.202,4.074166666666667
Alexandra,Maheno,268.73,9.77361111111111
Alexandra,Maniototo,,
Alexandra,Maori Hill,177.142,3.6238888888888887
Alexandra,Matukituki,,
Alexandra,Middlemarch,,
Alexandra,Milton,117.907,2.523888888888889
Alexandra,Mornington,176.642,3.816666666666667
Alexandra,Mosgiel East,175.49,3.772222222222222
Alexandra,Mosgiel South,159.95,3.1958333333333333
Alexandra,Musselburgh,179.212,3.9677777777777776
Alexandra,Naseby,,
Alexandra,Nenthorn,,
Alexandra,North Dunedin,175.187,3.6172222222222223
Alexandra,North East Valley,175.823,3.7355555555555555
Alexandra,Oamaru Central,268.637,5.581111111111111
Alexandra,Oamaru North,270.718,5.4063888888888885
Alexandra,Oamaru South,269.818,5.85
Alexandra,Omarama,119.684,18.22361111111111
Alexandra,Opoho,178.254,4.415555555555556
Alexandra,Orana Park,268.988,5.639722222222222
Alexandra,Otago University,173.275,3.4375
Alexandra,Otematata,,
Alexandra,Outer Wakatipu,,
Alexandra,Outram,159.146,2.960277777777778
Alexandra,Owaka,,
Alexandra,Palmerston,217.323,4.618611111111111
Alexandra,Pine Hill,179.166,4.388888888888889
Alexandra,Port Chalmers,185.596,4.115277777777778
Alexandra,Pukeuri,276.148,5.525555555555556
Alexandra,Queenstown Bay,76.239,2.3380555555555556
Alexandra,Queenstown Hill,76.775,2.5052777777777777
Alexandra,Ranfurly,,
Alexandra,Ravensbourne,176.636,3.9630555555555556
Alexandra,Roslyn North,180.11,3.7555555555555555
Alexandra,Roslyn South,176.479,3.7605555555555554
Alexandra,Roxburgh,34.122,0.9286111111111112
Alexandra,Saddle Hill,175.444,3.555
Alexandra,Sandymount,191.194,4.214444444444444
Alexandra,Sawyers Bay,183.893,4.031944444444444
Alexandra,South Dunedin,175.843,3.7577777777777777
Alexandra,St Clair,178.699,4.331666666666667
Alexandra,St Kilda Central,177.067,4.148333333333333
Alexandra,St Kilda East,177.3,3.8025
Alexandra,St Kilda West,178.257,4.061111111111111
Alexandra,St Leonards-Blanket Bay,181.033,4.081111111111111
Alexandra,Stirling,143.521,6.156666666666666
Alexandra,Strath Taieri,,
Alexandra,Stuart St-Frederick St,172.512,3.2691666666666666
Alexandra,Sunshine Bay,77.104,2.5405555555555557
Alexandra,Taiaroa-Cape Saunders,198.678,5.648888888888889
Alexandra,Taieri,185.437,4.12
Alexandra,Tapanui,,
Alexandra,Teviot,63.501,1.3644444444444443
Alexandra,Tuapeka,73.97,1.251111111111111
Alexandra,Vauxhall,180.044,4.280833333333334
Alexandra,Waihemo,,
Alexandra,Waikouaiti,204.85,4.486111111111111
Alexandra,Waitati,186.669,4.197777777777778
Alexandra,Wakari,175.583,3.8330555555555557
Alexandra,Wakatipu Basin,67.634,1.5777777777777777
Alexandra,Waldronville,173.718,3.4341666666666666
Alexandra,Wanaka,76.252,17.5475
Alexandra,Warrington,191.201,3.9705555555555554
Alexandra,Wingatui,177.575,4.092777777777778
Alexandra,Woodhaugh,177.492,3.872777777777778
Alexandra,Wyllies Crossing,161.959,3.5680555555555555
Andersons Bay,Abbotsford,14.448,1.1891666666666667
Andersons Bay,Alexandra,177.064,4.39
Andersons Bay,Andersons Bay,0.0,0.0
Andersons Bay,Aramoana,,
Andersons Bay,Ardgowan,107.902,2.129722222222222
Andersons Bay,Arrowtown,,
Andersons Bay,Arthurs Point,255.345,5.914444444444444
Andersons Bay,Aviemore,447.159,26.119722222222222
Andersons Bay,Balclutha,81.273,1.7336111111111112
Andersons Bay,Balmacewen,9.847,1.1480555555555556
Andersons Bay,Belleknowes,9.321,0.9136111111111112
Andersons Bay,Benhar,85.378,1.7475
Andersons Bay,Brighton,21.338,1.0383333333333333
Andersons Bay,Broad Bay-Portobello,16.877,0.9647222222222223
Andersons Bay,Brockville,11.011,1.595
Andersons Bay,Bruce,66.122,1.423888888888889
Andersons Bay,Bush Road,21.247,1.7997222222222222
Andersons Bay,Caledonian,4.503,0.4077777777777778
Andersons Bay,Cape Wanbrow,106.988,2.121111111111111
Andersons Bay,Caversham,6.137,0.6263888888888889
Andersons Bay,Clinton,109.4,2.138888888888889
Andersons Bay,Clutha,126.43,2.410277777777778
Andersons Bay,Clyde,184.9,4.430555555555555
Andersons Bay,Company Bay,11.501,0.8591666666666666
Andersons Bay,Concord,10.519,0.9888888888888889
Andersons Bay,Corstorphine East,6.624,1.2005555555555556
Andersons Bay,Corstorphine West,9.525,1.0333333333333334
Andersons Bay,Cromwell,205.666,4.769444444444445
Andersons Bay,Dunstan,,
Andersons Bay,Duntroon,,
Andersons Bay,East Taieri,19.27,1.7916666666666667
Andersons Bay,Evansdale,,
Andersons Bay,Fairfield,14.611,1.5483333333333333
Andersons Bay,Fernhill,4.671,0.29194444444444445
Andersons Bay,Forbury,4.524,0.485
Andersons Bay,Forrester Park,12.967,1.1430555555555555
Andersons Bay,Frankton,244.029,5.592777777777778
Andersons Bay,Frankton East,244.69,5.839166666666666
Andersons Bay,Glenleith,11.213,1.6536111111111111
Andersons Bay,Glenorchy,,
Andersons Bay,Green Island,13.093,0.9880555555555556
Andersons Bay,Halfway Bush,14.517,1.6905555555555556
Andersons Bay,Hampden,73.237,1.5744444444444445
Andersons Bay,Harbourside,5.022,0.5047222222222222
Andersons Bay,Hawea,,
Andersons Bay,Helensburgh,11.473,1.3888888888888888
Andersons Bay,High St-Stuart St,5.856,0.5102777777777778
Andersons Bay,Hyde,,
Andersons Bay,Inner Peninsula,4.349,0.9994444444444445
Andersons Bay,Jacks Point,251.901,5.537222222222222
Andersons Bay,Kaikorai Hill,16.458,1.3375
Andersons Bay,Kaitangata,92.973,1.9216666666666666
Andersons Bay,Kaka Point,,
Andersons Bay,Kakanui,97.23,1.9516666666666667
Andersons Bay,Karitane,47.047,10.5675
Andersons Bay,Kelvin Heights,248.26,5.53
Andersons Bay,Kenmure,10.688,1.5405555555555555
Andersons Bay,Kingston South,,
Andersons Bay,Kurow,,
Andersons Bay,Lake Hayes,,
Andersons Bay,Lake Hayes South,248.821,5.504722222222222
Andersons Bay,Lawrence,91.743,2.7758333333333334
Andersons Bay,Macandrew Bay,9.844,0.6413888888888889
Andersons Bay,Maheno,102.205,2.0616666666666665
Andersons Bay,Maniototo,,
Andersons Bay,Maori Hill,10.525,0.8786111111111111
Andersons Bay,Matukituki,,
Andersons Bay,Middlemarch,,
Andersons Bay,Milton,60.608,1.4952777777777777
Andersons Bay,Mornington,6.468,0.705
Andersons Bay,Mosgiel East,22.052,1.7269444444444444
Andersons Bay,Mosgiel South,19.974,1.6497222222222223
Andersons Bay,Musselburgh,1.367,0.2513888888888889
Andersons Bay,Naseby,,
Andersons Bay,Nenthorn,,
Andersons Bay,North Dunedin,8.827,0.5841666666666666
Andersons Bay,North East Valley,10.079,0.6069444444444444
Andersons Bay,Oamaru Central,104.946,2.285833333333333
Andersons Bay,Oamaru North,107.027,2.111111111111111
Andersons Bay,Oamaru South,106.127,2.5547222222222223
Andersons Bay,Omarama,441.009,26.095
Andersons Bay,Opoho,18.073,1.9016666666666666
Andersons Bay,Orana Park,105.297,2.3444444444444446
Andersons Bay,Otago University,8.224,0.6358333333333334
Andersons Bay,Otematata,,
Andersons Bay,Outer Wakatipu,,
Andersons Bay,Outram,33.273,1.0483333333333333
Andersons Bay,Owaka,,
Andersons Bay,Palmerston,69.12,1.8091666666666666
Andersons Bay,Pine Hill,13.37,1.743611111111111
Andersons Bay,Port Chalmers,20.254,1.57
Andersons Bay,Pukeuri,112.457,2.230277777777778
Andersons Bay,Queenstown Bay,251.134,6.292777777777777
Andersons Bay,Queenstown Hill,251.67,6.46
Andersons Bay,Ranfurly,,
Andersons Bay,Ravensbourne,11.294,1.4177777777777778
Andersons Bay,Roslyn North,9.75,0.8436111111111111
Andersons Bay,Roslyn South,9.097,0.8405555555555555
Andersons Bay,Roxburgh,144.282,3.4833333333333334
Andersons Bay,Saddle Hill,17.903,1.0930555555555554
Andersons Bay,Sandymount,15.836,0.7816666666666666
Andersons Bay,Sawyers Bay,18.55,1.4866666666666666
Andersons Bay,South Dunedin,4.433,0.3552777777777778
Andersons Bay,St Clair,7.186,1.2422222222222221
Andersons Bay,St Kilda Central,3.929,0.4286111111111111
Andersons Bay,St Kilda East,2.866,0.25
Andersons Bay,St Kilda West,4.472,0.6397222222222222
Andersons Bay,St Leonards-Blanket Bay,15.691,1.5358333333333334
Andersons Bay,Stirling,86.222,1.761388888888889
Andersons Bay,Strath Taieri,,
Andersons Bay,Stuart St-Frederick St,6.182,0.4588888888888889
Andersons Bay,Sunshine Bay,251.998,6.495277777777778
Andersons Bay,Taiaroa-Cape Saunders,26.027,1.2702777777777778
Andersons Bay,Taieri,30.973,1.1491666666666667
Andersons Bay,Tapanui,,
Andersons Bay,Teviot,141.401,3.569166666666667
Andersons Bay,Tuapeka,123.471,3.1225
Andersons Bay,Vauxhall,1.926,0.4
Andersons Bay,Waihemo,,
Andersons Bay,Waikouaiti,55.821,1.668611111111111
Andersons Bay,Waitati,,
Andersons Bay,Wakari,11.179,1.2216666666666667
Andersons Bay,Wakatipu Basin,242.528,5.5325
Andersons Bay,Waldronville,16.177,0.9722222222222222
Andersons Bay,Wanaka,,
Andersons Bay,Warrington,,
Andersons Bay,Wingatui,24.144,2.0475
Andersons Bay,Woodhaugh,9.342,0.66
Andersons Bay,Wyllies Crossing,22.069,1.9727777777777777
Aramoana,Abbotsford,,
Aramoana,Alexandra,,
Aramoana,Andersons Bay,,
Aramoana,Aramoana,0.0,0.0
Aramoana,Ardgowan,,
Aramoana,Arrowtown,,
Aramoana,Arthurs Point,,
Aramoana,Aviemore,,
Aramoana,Balclutha,,
Aramoana,Balmacewen,,
Aramoana,Belleknowes,,
Aramoana,Benhar,,
Aramoana,Brighton,,
Aramoana,Broad Bay-Portobello,,
Aramoana,Brockville,,
Aramoana,Bruce,,
Aramoana,Bush Road,,
Aramoana,Caledonian,,
Aramoana,Cape Wanbrow,,
Aramoana,Caversham,,
Aramoana,Clinton,,
Aramoana,Clutha,,
Aramoana,Clyde,,
Aramoana,Company Bay,,
Aramoana,Concord,,
Aramoana,Corstorphine East,,
Aramoana,Corstorphine West,,
Aramoana,Cromwell,,
Aramoana,Dunstan,,
Aramoana,Duntroon,,
Aramoana,East Taieri,,
Aramoana,Evansdale,,
Aramoana,Fairfield,,
Aramoana,Fernhill,,
Aramoana,Forbury,,
Aramoana,Forrester Park,,
Aramoana,Frankton,,
Aramoana,Frankton East,,
Aramoana,Glenleith,,
Aramoana,Glenorchy,,
Aramoana,Green Island,,
Aramoana,Halfway Bush,,
Aramoana,Hampden,,
Aramoana,Harbourside,,
Aramoana,Hawea,,
Aramoana,Helensburgh,,
Aramoana,High St-Stuart St,,
Aramoana,Hyde,,
Aramoana,Inner Peninsula,,
Aramoana,Jacks Point,,
Aramoana,Kaikorai Hill,,
Aramoana,Kaitangata,,
Aramoana,Kaka Point,,
Aramoana,Kakanui,,
Aramoana,Karitane,,
Aramoana,Kelvin Heights,,
Aramoana,Kenmure,,
Aramoana,Kingston South,,
Aramoana,Kurow,,
Aramoana,Lake Hayes,,
Aramoana,Lake Hayes South,,
Aramoana,Lawrence,,
Aramoana,Macandrew Bay,,
Aramoana,Maheno,,
Aramoana,Maniototo,,
Aramoana,Maori Hill,,
Aramoana,Matukituki,,
Aramoana,Middlemarch,,
Aramoana,Milton,,
Aramoana,Mornington,,
Aramoana,Mosgiel East,,
Aramoana,Mosgiel South,,
Aramoana,Musselburgh,,
Aramoana,Naseby,,
Aramoana,Nenthorn,,
Aramoana,North Dunedin,,
Aramoana,North East Valley,,
Aramoana,Oamaru Central,,
Aramoana,Oamaru North,,
Aramoana,Oamaru South,,
Aramoana,Omarama,,
Aramoana,Opoho,,
Aramoana,Orana Park,,
Aramoana,Otago University,,
Aramoana,Otematata,,
Aramoana,Outer Wakatipu,,
Aramoana,Outram,,
Aramoana,Owaka,,
Aramoana,Palmerston,,
Aramoana,Pine Hill,,
Aramoana,Port Chalmers,,
Aramoana,Pukeuri,,
Aramoana,Queenstown Bay,,
Aramoana,Queenstown Hill,,
Aramoana,Ranfurly,,
Aramoana,Ravensbourne,,
Aramoana,Roslyn North,,
Aramoana,Roslyn South,,
Aramoana,Roxburgh,,
Aramoana,Saddle Hill,,
Aramoana,Sandymount,,
Aramoana,Sawyers Bay,,
Aramoana,South Dunedin,,
Aramoana,St Clair,,
Aramoana,St Kilda Central,,
Aramoana,St Kilda East,,
Aramoana,St Kilda West,,
Aramoana,St Leonards-Blanket Bay,,
Aramoana,Stirling,,
Aramoana,Strath Taieri,,
Aramoana,Stuart St-Frederick St,,
Aramoana,Sunshine Bay,,
Aramoana,Taiaroa-Cape Saunders,,
Aramoana,Taieri,,
Aramoana,Tapanui,,
Aramoana,Teviot,,
Aramoana,Tuapeka,,
Aramoana,Vauxhall,,
Aramoana,Waihemo,,
Aramoana,Waikouaiti,,
Aramoana,Waitati,,
Aramoana,Wakari,,
Aramoana,Wakatipu Basin,,
Aramoana,Waldronville,,
Aramoana,Wanaka,,
Aramoana,Warrington,,
Aramoana,Wingatui,,
Aramoana,Woodhaugh,,
Aramoana,Wyllies Crossing,,
Ardgowan,Abbotsford,112.17,10.74388888888889
Ardgowan,Alexandra,274.887,4.917777777777777
Ardgowan,Andersons Bay,113.069,2.694722222222222
Ardgowan,Aramoana,,
Ardgowan,Ardgowan,0.0,0.0
Ardgowan,Arrowtown,362.202,7.148888888888889
Ardgowan,Arthurs Point,353.168,6.442222222222222
Ardgowan,Aviemore,347.821,23.064166666666665
Ardgowan,Balclutha,176.741,3.2780555555555555
Ardgowan,Balmacewen,105.956,2.5925
Ardgowan,Belleknowes,105.43,2.3580555555555556
Ardgowan,Benhar,180.846,3.2919444444444443
Ardgowan,Brighton,122.73,2.9827777777777778
Ardgowan,Broad Bay-Portobello,122.772,3.88
Ardgowan,Brockville,107.368,2.8969444444444443
Ardgowan,Bruce,161.59,2.935
Ardgowan,Bush Road,120.296,10.8775
Ardgowan,Caledonian,104.649,9.429444444444444
Ardgowan,Cape Wanbrow,,
Ardgowan,Caversham,106.657,9.653055555555556
Ardgowan,Clinton,205.25,4.183333333333334
Ardgowan,Clutha,222.28,4.454722222222222
Ardgowan,Clyde,282.723,4.958333333333333
Ardgowan,Company Bay,117.396,3.7744444444444443
Ardgowan,Concord,111.057,10.810277777777777
Ardgowan,Corstorphine East,106.817,9.731388888888889
Ardgowan,Corstorphine West,108.798,10.115833333333333
Ardgowan,Cromwell,303.489,5.2972222222222225
Ardgowan,Dunstan,,
Ardgowan,Duntroon,,
Ardgowan,East Taieri,118.319,10.919444444444444
Ardgowan,Evansdale,98.903,1.4122222222222223
Ardgowan,Fairfield,113.661,10.476111111111111
Ardgowan,Fernhill,103.57,2.2577777777777777
Ardgowan,Forbury,106.646,9.543888888888889
Ardgowan,Forrester Park,103.903,2.5875
Ardgowan,Frankton,341.853,6.120555555555556
Ardgowan,Frankton East,342.514,6.366944444444444
Ardgowan,Glenleith,109.191,3.1577777777777776
Ardgowan,Glenorchy,,
Ardgowan,Green Island,111.375,10.515833333333333
Ardgowan,Halfway Bush,108.603,2.9569444444444444
Ardgowan,Hampden,34.964,0.5522222222222222
Ardgowan,Harbourside,103.362,1.976388888888889
Ardgowan,Hawea,,
Ardgowan,Helensburgh,107.582,2.8333333333333335
Ardgowan,High St-Stuart St,103.789,2.245
Ardgowan,Hyde,,
Ardgowan,Inner Peninsula,116.762,3.3094444444444444
Ardgowan,Jacks Point,349.725,6.065
Ardgowan,Kaikorai Hill,117.849,5.115277777777778
Ardgowan,Kaitangata,188.441,3.466111111111111
Ardgowan,Kaka Point,,
Ardgowan,Kakanui,23.511,0.47944444444444445
Ardgowan,Karitane,74.187,1.0786111111111112
Ardgowan,Kelvin Heights,346.084,6.057777777777778
Ardgowan,Kenmure,110.062,3.3183333333333334
Ardgowan,Kingston South,,
Ardgowan,Kurow,,
Ardgowan,Lake Hayes,457.364,25.61916666666667
Ardgowan,Lake Hayes South,346.645,6.0325
Ardgowan,Lawrence,189.566,3.303611111111111
Ardgowan,Macandrew Bay,115.739,3.5566666666666666
Ardgowan,Maheno,,
Ardgowan,Maniototo,,
Ardgowan,Maori Hill,101.486,2.1358333333333333
Ardgowan,Matukituki,,
Ardgowan,Middlemarch,,
Ardgowan,Milton,156.076,3.006388888888889
Ardgowan,Mornington,105.979,9.849444444444444
Ardgowan,Mosgiel East,121.101,10.838055555555556
Ardgowan,Mosgiel South,119.023,10.744166666666667
Ardgowan,Musselburgh,111.928,2.709722222222222
Ardgowan,Naseby,,
Ardgowan,Nenthorn,,
Ardgowan,North Dunedin,100.227,1.5727777777777778
Ardgowan,North East Valley,100.867,1.7125
Ardgowan,Oamaru Central,3.152,0.6211111111111111
Ardgowan,Oamaru North,,
Ardgowan,Oamaru South,4.122,0.8466666666666667
Ardgowan,Omarama,341.671,23.039444444444445
Ardgowan,Opoho,104.101,2.346111111111111
Ardgowan,Orana Park,,
Ardgowan,Otago University,102.754,1.8627777777777779
Ardgowan,Otematata,,
Ardgowan,Outer Wakatipu,,
Ardgowan,Outram,131.097,2.492777777777778
Ardgowan,Owaka,,
Ardgowan,Palmerston,55.916,0.9344444444444444
Ardgowan,Pine Hill,104.914,2.5213888888888887
Ardgowan,Port Chalmers,115.67,2.597777777777778
Ardgowan,Pukeuri,,
Ardgowan,Queenstown Bay,348.957,6.820555555555556
Ardgowan,Queenstown Hill,349.493,6.987777777777778
Ardgowan,Ranfurly,,
Ardgowan,Ravensbourne,106.71,2.4455555555555555
Ardgowan,Roslyn North,105.859,2.2880555555555557
Ardgowan,Roslyn South,105.206,2.285
Ardgowan,Roxburgh,242.105,4.011111111111111
Ardgowan,Saddle Hill,119.295,3.0375
Ardgowan,Sandymount,121.731,3.6969444444444446
Ardgowan,Sawyers Bay,113.967,2.5144444444444445
Ardgowan,South Dunedin,105.05,9.471666666666666
Ardgowan,St Clair,107.793,9.810277777777777
Ardgowan,St Kilda Central,106.405,9.730277777777777
Ardgowan,St Kilda East,106.581,9.773333333333333
Ardgowan,St Kilda West,107.555,9.626944444444444
Ardgowan,St Leonards-Blanket Bay,111.107,2.5636111111111113
Ardgowan,Stirling,181.69,3.305833333333333
Ardgowan,Strath Taieri,,
Ardgowan,Stuart St-Frederick St,102.74,1.8566666666666667
Ardgowan,Sunshine Bay,349.822,7.023055555555556
Ardgowan,Taiaroa-Cape Saunders,127.484,6.464722222222222
Ardgowan,Taieri,128.181,3.2691666666666666
Ardgowan,Tapanui,,
