origin area unit,destination area unit,distance (kilometers),time (hours)
Adelaide,Adelaide,0.0,0.0
Adelaide,Adventure,28.571,0.355
Adelaide,Akatarawa,42.695,0.493
Adelaide,Alicetown,16.677,0.207
Adelaide,Arakura,27.917,0.406
Adelaide,Aro Street-Nairn Street,2.534,0.052
Adelaide,Ascot Park,26.551,0.312
Adelaide,Avalon East,22.73,0.278
Adelaide,Avalon West,22.229,0.268
Adelaide,Awarua,10.157,0.185
Adelaide,Belmont,23.372,0.3
Adelaide,Berhampore East,2.214,0.045
Adelaide,Berhampore West,2.264,0.046
Adelaide,Boulcott,20.235,0.252
Adelaide,Brentwood,32.832,0.397
Adelaide,Brooklyn,3.297,0.069
Adelaide,Brooklyn South,3.966,0.086
Adelaide,Cannons Creek East,25.878,0.328
Adelaide,Cannons Creek North,24.856,0.308
Adelaide,Cannons Creek South,25.606,0.326
Adelaide,Carterton,86.495,0.98
Adelaide,Churton Park North,16.962,0.236
Adelaide,Churton Park South,13.86,0.2
Adelaide,Clouston Park,37.421,0.414
Adelaide,Cloustonville,48.24,0.572
Adelaide,Crofton Downs,9.632,0.177
Adelaide,Dannevirke East,194.967,2.193
Adelaide,Dannevirke West,195.682,2.207
Adelaide,Delaney,30.227,0.407
Adelaide,Discovery,29.774,0.358
Adelaide,Eastbourne,24.719,0.363
Adelaide,Ebdentown,35.951,0.399
Adelaide,Eketahuna,138.75,1.554
Adelaide,Elderslea,34.836,0.392
Adelaide,Elsdon-Takapuwahia,25.021,0.306
Adelaide,Emerald Hill,41.414,0.472
Adelaide,Endeavour,31.537,0.385
Adelaide,Epuni East,21.709,0.282
Adelaide,Epuni West,20.194,0.252
Adelaide,Esplanade,16.222,0.215
Adelaide,Featherston,65.707,0.713
Adelaide,Fernlea,25.416,0.358
Adelaide,Glendale,27.657,0.4
Adelaide,Glenside North,15.573,0.199
Adelaide,Gracefield,18.469,0.257
Adelaide,Greenacres,20.019,0.264
Adelaide,Grenada North,18.386,0.233
Adelaide,Grenada Village,15.95,0.209
Adelaide,Greytown,78.109,0.857
Adelaide,Happy Valley-Owhiro Bay,5.718,0.111
Adelaide,Hataitai North,2.886,0.058
Adelaide,Haywards-Manor Park,26.967,0.299
Adelaide,Heretaunga,30.684,0.355
Adelaide,Heretaunga-Silverstream,29.811,0.337
Adelaide,Holborn,28.734,0.377
Adelaide,Homebush-Te Ore Ore,106.287,1.279
Adelaide,Homedale East,27.37,0.401
Adelaide,Homedale West,28.142,0.413
Adelaide,Horokiwi,16.209,0.222
Adelaide,Hutt Central,19.318,0.234
Adelaide,Island Bay East,3.835,0.08
Adelaide,Island Bay West,4.107,0.083
Adelaide,Johnsonville Central,12.737,0.172
Adelaide,Johnsonville East,13.089,0.179
Adelaide,Johnsonville North,13.317,0.183
Adelaide,Kahutara,84.344,0.987
Adelaide,Kaitawa,70.642,0.934
Adelaide,Kaiwharawhara,6.55,0.114
Adelaide,Karaka Bay-Worser Bay,6.513,0.124
Adelaide,Karori East,7.109,0.142
Adelaide,Karori North,6.42,0.129
Adelaide,Karori Park,8.281,0.165
Adelaide,Karori South,8.599,0.178
Adelaide,Kelburn,4.101,0.089
Adelaide,Kelson,23.988,0.284
Adelaide,Khandallah Park-Broadmeadows,14.511,0.205
Adelaide,Kilbirnie East,3.206,0.066
Adelaide,Kilbirnie West-Hataitai South,2.277,0.047
Adelaide,Kingston-Mornington,3.077,0.065
Adelaide,Kopuaranga,115.711,1.314
Adelaide,Korokoro,16.502,0.216
Adelaide,Lambton,3.08,0.061
Adelaide,Lansdowne,103.165,1.221
Adelaide,Linden,20.733,0.268
Adelaide,Lyall Bay-Airport-Moa Point,4.856,0.096
Adelaide,Maidstone,37.216,0.424
Adelaide,Makara-Ohariu,13.77,0.265
Adelaide,Mana Island,28.19,0.368
Adelaide,Mana-Camborne,29.018,0.345
Adelaide,Mangaroa,40.316,0.455
Adelaide,Mangatainoka,170.308,1.979
Adelaide,Manuka,30.838,0.419
Adelaide,Maoribank,39.541,0.443
Adelaide,Mara,203.2,3.095
Adelaide,Martinborough,83.218,0.904
Adelaide,Masterton Central,101.215,1.182
Adelaide,Masterton East,101.761,1.193
Adelaide,Masterton Railway,100.784,1.165
Adelaide,Masterton West,100.798,1.165
Adelaide,Maungakotukutuku,56.619,0.77
Adelaide,Maungaraki,18.937,0.252
Adelaide,Maupuia,6.841,0.141
Adelaide,Melling,17.627,0.226
Adelaide,Melrose-Houghton Bay-Southgate,4.159,0.091
Adelaide,Miramar,5.157,0.097
Adelaide,Miramar North,6.126,0.114
Adelaide,Miramar South,4.83,0.09
Adelaide,Miramar West,5.005,0.097
Adelaide,Mitchelltown,3.791,0.078
Adelaide,Moera,18.224,0.255
Adelaide,Moonshine Valley,36.437,0.426
Adelaide,Mt Cook-Wallace Street,1.023,0.021
Adelaide,Mt Holdsworth,106.706,1.156
Adelaide,Mt Victoria West,1.941,0.041
Adelaide,Naenae North,24.976,0.323
Adelaide,Naenae South,23.902,0.301
Adelaide,Newlands East,14.077,0.204
Adelaide,Newlands North,13.399,0.189
Adelaide,Newlands South,12.55,0.172
Adelaide,Newtown East,1.892,0.041
Adelaide,Newtown West,0.949,0.019
Adelaide,Ngaio South,8.3,0.148
Adelaide,Ngaumutawa,100.583,1.155
Adelaide,Ngauranga East,9.718,0.162
Adelaide,Ngauranga West,9.946,0.131
Adelaide,Nireaha-Tiraumea,149.21,1.744
Adelaide,Normandale,19.587,0.265
Adelaide,Norsewood-Herbertville,210.71,2.466
Adelaide,Northland,5.436,0.107
Adelaide,Northland North,6.44,0.13
Adelaide,Onepoto,27.42,0.344
Adelaide,Opaki-Fernridge,103.282,1.19
Adelaide,Oriental Bay,3.073,0.061
Adelaide,Otaihanga,57.713,0.714
Adelaide,Otaki,76.322,0.935
Adelaide,Otaki Forks,83.582,1.117
Adelaide,Owahanga,200.835,2.585
Adelaide,Paekakariki,45.618,0.577
Adelaide,Paekakariki Hill,41.905,0.548
Adelaide,Pahiatua,163.141,1.801
Adelaide,Papakowhai North,25.927,0.302
Adelaide,Papakowhai South,26.003,0.312
Adelaide,Paparangi,13.434,0.188
Adelaide,Paparangi West,13.609,0.188
Adelaide,Papatawa,175.156,1.971
Adelaide,Paraparaumu Beach North,57.783,0.73
Adelaide,Paraparaumu Beach South,56.379,0.702
Adelaide,Paraparaumu Central,54.344,0.661
Adelaide,Paremata-Postgate,27.942,0.331
Adelaide,Parkway,24.551,0.341
Adelaide,Pauatahanui,35.782,0.409
Adelaide,Peka Peka,66.406,0.822
Adelaide,Pencarrow,29.501,0.438
Adelaide,Petone Central,15.204,0.19
Adelaide,Pinehaven,32.06,0.382
Adelaide,Plimmerton,31.762,0.399
Adelaide,Poets Block,34.428,0.384
Adelaide,Porirua Central,22.376,0.296
Adelaide,Porirua East,23.462,0.28
Adelaide,Pukerua Bay,33.396,0.396
Adelaide,Rangoon Heights,14.28,0.202
Adelaide,Ranui Heights,24.106,0.297
Adelaide,Raroa,13.044,0.177
Adelaide,Raumati Beach,53.151,0.647
Adelaide,Raumati South,50.947,0.618
Adelaide,Resolution,36.056,0.41
Adelaide,Riverstone Terraces,33.727,0.378
Adelaide,Roseneath,3.93,0.078
Adelaide,Seatoun,7.422,0.144
Adelaide,Seatoun Tunnel West,6.159,0.112
Adelaide,Solway North,99.061,1.139
Adelaide,Solway South,99.417,1.146
Adelaide,Strathmore Park,6.458,0.122
Adelaide,Taita North,25.184,0.314
Adelaide,Taita South,24.491,0.305
Adelaide,Taitville,4.514,0.092
Adelaide,Takapu,21.163,0.305
Adelaide,Tawa Central,19.536,0.248
Adelaide,Tawa South,18.559,0.235
Adelaide,Tawhai,28.915,0.381
Adelaide,Te Horo,71.999,0.882
Adelaide,Te Kainga,10.256,0.189
Adelaide,Te Marua,42.706,0.487
Adelaide,Te Wharau,117.883,1.44
Adelaide,Thorndon-Tinakori Road,4.943,0.084
Adelaide,Tirohanga,19.332,0.233
Adelaide,Titahi Bay North,27.684,0.347
Adelaide,Titahi Bay South,27.046,0.339
Adelaide,Totara Park,37.409,0.413
Adelaide,Trentham North,33.01,0.401
Adelaide,Trentham South,32.66,0.392
Adelaide,Tuturumuri,112.054,1.472
Adelaide,Upper Hutt Central,36.155,0.403
Adelaide,Vogeltown,1.518,0.031
Adelaide,Vogeltown West,2.139,0.046
Adelaide,Wadestown,6.524,0.113
Adelaide,Waikanae Beach,63.931,0.809
Adelaide,Waikanae East,61.512,0.769
Adelaide,Waikanae Park,62.994,0.804
Adelaide,Waikanae West,61.944,0.781
Adelaide,Waingawa,95.32,1.083
Adelaide,Waitangirua,26.863,0.349
Adelaide,Waiwhetu North,20.466,0.282
Adelaide,Waiwhetu South,20.446,0.282
Adelaide,Wallaceville,35.481,0.405
Adelaide,Waterloo East,21.447,0.277
Adelaide,Waterloo West,20.145,0.251
Adelaide,Whareama,132.209,1.623
Adelaide,Wilford,16.728,0.221
Adelaide,Willis Street-Cambridge Terrace,1.871,0.037
Adelaide,Wilton,7.039,0.134
Adelaide,Woburn North,18.691,0.247
Adelaide,Woburn South,19.025,0.254
Adelaide,Woodridge,14.11,0.205
Adelaide,Woodville,167.303,1.882
Adventure,Adelaide,28.794,0.361
Adventure,Adventure,0.0,0.0
Adventure,Akatarawa,34.258,0.428
Adventure,Alicetown,27.532,0.333
Adventure,Arakura,36.0,0.498
Adventure,Aro Street-Nairn Street,27.639,0.339
Adventure,Ascot Park,2.462,0.053
Adventure,Avalon East,24.05,0.309
Adventure,Avalon West,23.549,0.299
Adventure,Awarua,22.143,0.32
Adventure,Belmont,26.597,0.351
Adventure,Berhampore East,30.453,0.395
Adventure,Berhampore West,30.471,0.396
Adventure,Boulcott,24.496,0.318
Adventure,Brentwood,24.396,0.332
Adventure,Brooklyn,29.247,0.371
Adventure,Brooklyn South,29.916,0.388
Adventure,Cannons Creek East,1.671,0.038
Adventure,Cannons Creek North,2.918,0.063
Adventure,Cannons Creek South,3.459,0.078
Adventure,Carterton,78.058,0.914
Adventure,Churton Park North,16.865,0.239
Adventure,Churton Park South,16.36,0.224
Adventure,Clouston Park,28.984,0.348
Adventure,Cloustonville,39.803,0.507
Adventure,Crofton Downs,24.059,0.355
Adventure,Dannevirke East,174.274,1.989
Adventure,Dannevirke West,174.988,2.003
Adventure,Delaney,26.032,0.349
Adventure,Discovery,3.234,0.067
Adventure,Eastbourne,35.574,0.49
Adventure,Ebdentown,27.514,0.333
Adventure,Eketahuna,130.313,1.488
Adventure,Elderslea,26.399,0.327
Adventure,Elsdon-Takapuwahia,7.495,0.134
Adventure,Emerald Hill,32.977,0.407
Adventure,Endeavour,6.679,0.124
Adventure,Epuni East,25.182,0.332
Adventure,Epuni West,24.265,0.314
Adventure,Esplanade,27.077,0.341
Adventure,Featherston,57.27,0.647
Adventure,Fernlea,33.499,0.451
Adventure,Glendale,35.74,0.493
Adventure,Glenside North,13.935,0.191
Adventure,Gracefield,29.325,0.383
Adventure,Greenacres,8.991,0.171
Adventure,Grenada North,12.941,0.178
Adventure,Grenada Village,15.578,0.206
Adventure,Greytown,69.673,0.792
Adventure,Happy Valley-Owhiro Bay,31.668,0.413
Adventure,Hataitai North,29.441,0.374
Adventure,Haywards-Manor Park,15.57,0.203
Adventure,Heretaunga,22.248,0.289
Adventure,Heretaunga-Silverstream,21.374,0.272
Adventure,Holborn,24.54,0.319
Adventure,Homebush-Te Ore Ore,97.851,1.213
Adventure,Homedale East,35.453,0.493
Adventure,Homedale West,36.225,0.505
Adventure,Horokiwi,27.064,0.348
Adventure,Hutt Central,25.573,0.315
Adventure,Island Bay East,32.045,0.429
Adventure,Island Bay West,32.318,0.433
Adventure,Johnsonville Central,16.993,0.214
Adventure,Johnsonville East,17.291,0.221
Adventure,Johnsonville North,17.519,0.224
Adventure,Kahutara,75.907,0.921
Adventure,Kaitawa,49.949,0.73
Adventure,Kaiwharawhara,22.011,0.274
Adventure,Karaka Bay-Worser Bay,33.993,0.455
Adventure,Karori East,29.304,0.387
Adventure,Karori North,28.806,0.378
Adventure,Karori Park,30.514,0.412
Adventure,Karori South,30.833,0.425
Adventure,Kelburn,27.504,0.343
Adventure,Kelson,21.368,0.277
Adventure,Khandallah Park-Broadmeadows,19.495,0.262
Adventure,Kilbirnie East,30.939,0.402
Adventure,Kilbirnie West-Hataitai South,29.887,0.379
Adventure,Kingston-Mornington,30.282,0.391
Adventure,Kopuaranga,107.274,1.249
Adventure,Korokoro,27.357,0.343
Adventure,Lambton,25.673,0.304
Adventure,Lansdowne,94.728,1.156
Adventure,Linden,7.785,0.146
Adventure,Lyall Bay-Airport-Moa Point,32.675,0.43
Adventure,Maidstone,28.779,0.358
Adventure,Makara-Ohariu,31.437,0.482
Adventure,Mana Island,10.664,0.195
Adventure,Mana-Camborne,8.325,0.141
Adventure,Mangaroa,31.879,0.39
Adventure,Mangatainoka,161.871,1.914
Adventure,Manuka,26.643,0.361
Adventure,Maoribank,31.104,0.377
Adventure,Mara,194.763,3.029
Adventure,Martinborough,74.781,0.838
Adventure,Masterton Central,92.779,1.117
Adventure,Masterton East,93.324,1.128
Adventure,Masterton Railway,92.347,1.099
Adventure,Masterton West,92.361,1.099
Adventure,Maungakotukutuku,35.925,0.566
Adventure,Maungaraki,29.793,0.378
Adventure,Maupuia,34.321,0.473
Adventure,Melling,25.388,0.312
Adventure,Melrose-Houghton Bay-Southgate,32.398,0.441
Adventure,Miramar,32.637,0.428
Adventure,Miramar North,33.606,0.446
Adventure,Miramar South,32.311,0.422
Adventure,Miramar West,32.485,0.428
Adventure,Mitchelltown,28.897,0.366
Adventure,Moera,27.813,0.36
Adventure,Moonshine Valley,18.899,0.304
Adventure,Mt Cook-Wallace Street,27.931,0.344
Adventure,Mt Holdsworth,98.269,1.091
Adventure,Mt Victoria West,27.934,0.347
Adventure,Naenae North,26.297,0.354
Adventure,Naenae South,25.222,0.333
Adventure,Newlands East,19.489,0.265
Adventure,Newlands North,18.12,0.237
Adventure,Newlands South,18.834,0.244
Adventure,Newtown East,30.13,0.391
Adventure,Newtown West,29.168,0.369
Adventure,Ngaio South,21.319,0.296
Adventure,Ngaumutawa,92.147,1.089
Adventure,Ngauranga East,19.392,0.24
Adventure,Ngauranga West,20.22,0.252
Adventure,Nireaha-Tiraumea,140.773,1.678
Adventure,Normandale,28.278,0.369
Adventure,Norsewood-Herbertville,190.016,2.262
Adventure,Northland,26.862,0.342
Adventure,Northland North,27.865,0.364
Adventure,Onepoto,9.894,0.171
Adventure,Opaki-Fernridge,94.845,1.125
Adventure,Oriental Bay,27.468,0.353
Adventure,Otaihanga,37.02,0.509
Adventure,Otaki,55.629,0.73
Adventure,Otaki Forks,62.889,0.913
Adventure,Owahanga,192.398,2.52
Adventure,Paekakariki,24.925,0.372
Adventure,Paekakariki Hill,17.047,0.287
Adventure,Pahiatua,154.704,1.736
Adventure,Papakowhai North,4.919,0.09
Adventure,Papakowhai South,4.751,0.097
Adventure,Paparangi,18.258,0.24
Adventure,Paparangi West,17.811,0.229
Adventure,Papatawa,154.463,1.767
Adventure,Paraparaumu Beach North,37.09,0.525
Adventure,Paraparaumu Beach South,35.686,0.498
Adventure,Paraparaumu Central,33.651,0.457
Adventure,Paremata-Postgate,5.004,0.109
Adventure,Parkway,32.633,0.433
Adventure,Pauatahanui,11.129,0.181
Adventure,Peka Peka,45.712,0.617
Adventure,Pencarrow,37.584,0.53
Adventure,Petone Central,26.059,0.317
Adventure,Pinehaven,23.623,0.316
Adventure,Plimmerton,11.069,0.195
Adventure,Poets Block,25.992,0.318
Adventure,Porirua Central,7.689,0.146
Adventure,Porirua East,4.322,0.092
Adventure,Pukerua Bay,12.703,0.192
Adventure,Rangoon Heights,19.495,0.263
Adventure,Ranui Heights,5.331,0.116
Adventure,Raroa,17.758,0.23
Adventure,Raumati Beach,32.458,0.443
Adventure,Raumati South,30.254,0.414
Adventure,Resolution,10.652,0.175
Adventure,Riverstone Terraces,25.291,0.313
Adventure,Roseneath,28.973,0.383
Adventure,Seatoun,34.902,0.476
Adventure,Seatoun Tunnel West,33.639,0.444
Adventure,Solway North,90.624,1.074
Adventure,Solway South,90.98,1.081
Adventure,Strathmore Park,33.938,0.454
Adventure,Taita North,24.848,0.317
Adventure,Taita South,25.812,0.337
Adventure,Taitville,28.229,0.358
Adventure,Takapu,15.718,0.25
Adventure,Tawa Central,9.427,0.173
Adventure,Tawa South,13.703,0.191
Adventure,Tawhai,24.721,0.323
Adventure,Te Horo,51.306,0.678
Adventure,Te Kainga,20.37,0.282
Adventure,Te Marua,34.269,0.421
Adventure,Te Wharau,109.447,1.374
Adventure,Thorndon-Tinakori Road,23.99,0.285
Adventure,Tirohanga,25.39,0.313
Adventure,Titahi Bay North,10.158,0.175
Adventure,Titahi Bay South,9.52,0.167
Adventure,Totara Park,28.972,0.348
Adventure,Trentham North,24.574,0.335
Adventure,Trentham South,24.223,0.326
Adventure,Tuturumuri,103.617,1.406
Adventure,Upper Hutt Central,27.718,0.337
Adventure,Vogeltown,29.309,0.372
Adventure,Vogeltown West,29.345,0.373
Adventure,Wadestown,26.6,0.33
Adventure,Waikanae Beach,43.238,0.604
Adventure,Waikanae East,40.819,0.565
Adventure,Waikanae Park,42.301,0.6
Adventure,Waikanae West,41.251,0.576
Adventure,Waingawa,86.884,1.017
Adventure,Waitangirua,0.45,0.011
Adventure,Waiwhetu North,28.082,0.366
Adventure,Waiwhetu South,28.528,0.374
Adventure,Wallaceville,27.045,0.34
Adventure,Waterloo East,26.418,0.357
Adventure,Waterloo West,26.4,0.332
Adventure,Whareama,123.773,1.557
Adventure,Wilford,27.583,0.348
Adventure,Willis Street-Cambridge Terrace,27.126,0.328
Adventure,Wilton,24.336,0.348
Adventure,Woburn North,26.774,0.339
Adventure,Woburn South,27.311,0.35
Adventure,Woodridge,19.522,0.266
Adventure,Woodville,146.61,1.678
Akatarawa,Adelaide,42.968,0.501
Akatarawa,Adventure,34.274,0.428
Akatarawa,Akatarawa,0.0,0.0
Akatarawa,Alicetown,26.708,0.326
Akatarawa,Arakura,36.178,0.489
Akatarawa,Aro Street-Nairn Street,41.813,0.479
Akatarawa,Ascot Park,34.013,0.42
Akatarawa,Avalon East,24.228,0.301
Akatarawa,Avalon West,23.727,0.291
Akatarawa,Awarua,40.196,0.491
Akatarawa,Belmont,26.775,0.342
Akatarawa,Berhampore East,44.627,0.535
Akatarawa,Berhampore West,44.644,0.535
Akatarawa,Boulcott,24.674,0.31
Akatarawa,Brentwood,11.381,0.164
Akatarawa,Brooklyn,43.421,0.511
Akatarawa,Brooklyn South,44.09,0.527
Akatarawa,Cannons Creek East,35.048,0.441
Akatarawa,Cannons Creek North,36.295,0.466
Akatarawa,Cannons Creek South,36.835,0.481
Akatarawa,Carterton,50.475,0.611
Akatarawa,Churton Park North,42.146,0.505
Akatarawa,Churton Park South,39.044,0.468
Akatarawa,Clouston Park,6.35,0.112
Akatarawa,Cloustonville,5.545,0.079
Akatarawa,Crofton Downs,41.68,0.518
Akatarawa,Dannevirke East,170.326,1.924
Akatarawa,Dannevirke West,171.04,1.938
Akatarawa,Delaney,20.815,0.286
Akatarawa,Discovery,31.277,0.366
Akatarawa,Eastbourne,35.634,0.483
Akatarawa,Ebdentown,7.864,0.131
Akatarawa,Eketahuna,102.73,1.185
Akatarawa,Elderslea,8.777,0.136
Akatarawa,Elsdon-Takapuwahia,38.09,0.469
Akatarawa,Emerald Hill,4.845,0.093
Akatarawa,Endeavour,29.971,0.355
Akatarawa,Epuni East,25.361,0.323
Akatarawa,Epuni West,24.443,0.305
Akatarawa,Esplanade,29.794,0.364
Akatarawa,Featherston,29.687,0.344
Akatarawa,Fernlea,33.677,0.442
Akatarawa,Glendale,35.918,0.484
Akatarawa,Glenside North,40.757,0.468
Akatarawa,Gracefield,29.385,0.376
Akatarawa,Greenacres,41.054,0.509
Akatarawa,Grenada North,43.57,0.501
Akatarawa,Grenada Village,41.134,0.478
Akatarawa,Greytown,42.09,0.489
Akatarawa,Happy Valley-Owhiro Bay,45.842,0.552
Akatarawa,Hataitai North,43.614,0.514
Akatarawa,Haywards-Manor Park,18.733,0.225
Akatarawa,Heretaunga,13.964,0.216
Akatarawa,Heretaunga-Silverstream,16.156,0.209
Akatarawa,Holborn,19.322,0.256
Akatarawa,Homebush-Te Ore Ore,70.267,0.91
Akatarawa,Homedale East,35.631,0.485
Akatarawa,Homedale West,36.403,0.497
Akatarawa,Horokiwi,41.486,0.49
Akatarawa,Hutt Central,25.751,0.307
Akatarawa,Island Bay East,46.219,0.569
Akatarawa,Island Bay West,46.491,0.572
Akatarawa,Johnsonville Central,37.92,0.44
Akatarawa,Johnsonville East,38.272,0.448
Akatarawa,Johnsonville North,38.5,0.451
Akatarawa,Kahutara,48.324,0.618
Akatarawa,Kaitawa,31.265,0.521
Akatarawa,Kaiwharawhara,36.319,0.415
Akatarawa,Karaka Bay-Worser Bay,48.167,0.595
Akatarawa,Karori East,43.477,0.527
Akatarawa,Karori North,42.98,0.517
Akatarawa,Karori Park,44.688,0.552
Akatarawa,Karori South,45.006,0.564
Akatarawa,Kelburn,41.678,0.482
Akatarawa,Kelson,21.547,0.268
Akatarawa,Khandallah Park-Broadmeadows,39.695,0.474
Akatarawa,Kilbirnie East,45.113,0.542
Akatarawa,Kilbirnie West-Hataitai South,44.061,0.519
Akatarawa,Kingston-Mornington,44.456,0.531
Akatarawa,Kopuaranga,79.691,0.946
Akatarawa,Korokoro,30.543,0.379
Akatarawa,Lambton,39.847,0.444
Akatarawa,Lansdowne,67.145,0.852
Akatarawa,Linden,39.848,0.484
Akatarawa,Lyall Bay-Airport-Moa Point,46.849,0.57
Akatarawa,Maidstone,8.611,0.146
Akatarawa,Makara-Ohariu,50.177,0.651
Akatarawa,Mana Island,41.259,0.531
Akatarawa,Mana-Camborne,33.607,0.419
Akatarawa,Mangaroa,10.363,0.147
Akatarawa,Mangatainoka,134.288,1.611
Akatarawa,Manuka,21.425,0.298
Akatarawa,Maoribank,5.584,0.097
Akatarawa,Mara,167.18,2.726
Akatarawa,Martinborough,47.198,0.535
Akatarawa,Masterton Central,65.196,0.813
Akatarawa,Masterton East,65.741,0.824
Akatarawa,Masterton Railway,64.764,0.796
Akatarawa,Masterton West,64.778,0.796
Akatarawa,Maungakotukutuku,46.197,0.767
Akatarawa,Maungaraki,30.355,0.375
Akatarawa,Maupuia,48.495,0.612
Akatarawa,Melling,25.566,0.303
Akatarawa,Melrose-Houghton Bay-Southgate,46.571,0.581
Akatarawa,Miramar,46.811,0.568
Akatarawa,Miramar North,47.78,0.585
Akatarawa,Miramar South,46.484,0.561
Akatarawa,Miramar West,46.659,0.568
Akatarawa,Mitchelltown,43.07,0.505
Akatarawa,Moera,27.991,0.351
Akatarawa,Moonshine Valley,15.51,0.225
Akatarawa,Mt Cook-Wallace Street,42.104,0.484
Akatarawa,Mt Holdsworth,70.686,0.787
Akatarawa,Mt Victoria West,42.107,0.486
Akatarawa,Naenae North,24.051,0.341
Akatarawa,Naenae South,25.4,0.324
Akatarawa,Newlands East,39.261,0.472
Akatarawa,Newlands North,38.582,0.458
Akatarawa,Newlands South,37.733,0.441
Akatarawa,Newtown East,44.304,0.531
Akatarawa,Newtown West,43.342,0.508
Akatarawa,Ngaio South,38.339,0.453
Akatarawa,Ngaumutawa,64.563,0.786
Akatarawa,Ngauranga East,34.883,0.396
Akatarawa,Ngauranga West,35.129,0.4
Akatarawa,Nireaha-Tiraumea,113.19,1.375
Akatarawa,Normandale,28.457,0.361
Akatarawa,Norsewood-Herbertville,186.068,2.197
Akatarawa,Northland,41.035,0.482
Akatarawa,Northland North,42.039,0.504
Akatarawa,Onepoto,40.489,0.507
Akatarawa,Opaki-Fernridge,67.262,0.821
Akatarawa,Oriental Bay,41.642,0.492
Akatarawa,Otaihanga,34.872,0.55
Akatarawa,Otaki,46.115,0.674
Akatarawa,Otaki Forks,53.374,0.856
Akatarawa,Owahanga,164.815,2.217
Akatarawa,Paekakariki,47.065,0.647
Akatarawa,Paekakariki Hill,37.361,0.48
Akatarawa,Pahiatua,127.121,1.432
Akatarawa,Papakowhai North,33.977,0.416
Akatarawa,Papakowhai South,35.821,0.44
Akatarawa,Paparangi,38.618,0.456
Akatarawa,Paparangi West,38.793,0.456
Akatarawa,Papatawa,150.514,1.702
Akatarawa,Paraparaumu Beach North,38.04,0.614
Akatarawa,Paraparaumu Beach South,39.005,0.633
Akatarawa,Paraparaumu Central,37.296,0.59
Akatarawa,Paremata-Postgate,32.421,0.394
Akatarawa,Parkway,32.812,0.425
Akatarawa,Pauatahanui,27.549,0.335
Akatarawa,Peka Peka,36.198,0.561
Akatarawa,Pencarrow,37.762,0.521
Akatarawa,Petone Central,28.524,0.339
Akatarawa,Pinehaven,18.406,0.254
Akatarawa,Plimmerton,36.617,0.477
Akatarawa,Poets Block,10.27,0.15
Akatarawa,Porirua Central,39.208,0.483
Akatarawa,Porirua East,37.679,0.455
Akatarawa,Pukerua Bay,37.941,0.468
Akatarawa,Rangoon Heights,39.464,0.471
Akatarawa,Ranui Heights,38.324,0.472
Akatarawa,Raroa,38.228,0.446
Akatarawa,Raumati Beach,39.895,0.628
Akatarawa,Raumati South,40.706,0.629
Akatarawa,Resolution,27.822,0.336
Akatarawa,Riverstone Terraces,12.801,0.177
Akatarawa,Roseneath,43.146,0.522
Akatarawa,Seatoun,49.076,0.615
Akatarawa,Seatoun Tunnel West,47.813,0.584
Akatarawa,Solway North,63.041,0.77
Akatarawa,Solway South,63.397,0.778
Akatarawa,Strathmore Park,48.112,0.594
Akatarawa,Taita North,19.631,0.255
Akatarawa,Taita South,20.822,0.276
Akatarawa,Taitville,42.402,0.498
Akatarawa,Takapu,46.347,0.574
Akatarawa,Tawa Central,41.49,0.511
Akatarawa,Tawa South,43.743,0.504
Akatarawa,Tawhai,19.503,0.26
Akatarawa,Te Horo,41.791,0.622
Akatarawa,Te Kainga,38.331,0.462
Akatarawa,Te Marua,6.686,0.118
Akatarawa,Te Wharau,81.863,1.071
Akatarawa,Thorndon-Tinakori Road,38.164,0.424
Akatarawa,Tirohanga,25.568,0.304
Akatarawa,Titahi Bay North,40.753,0.51
Akatarawa,Titahi Bay South,40.115,0.502
Akatarawa,Totara Park,7.367,0.121
Akatarawa,Trentham North,11.388,0.164
Akatarawa,Trentham South,12.294,0.19
Akatarawa,Tuturumuri,76.034,1.103
Akatarawa,Upper Hutt Central,8.804,0.137
Akatarawa,Vogeltown,43.483,0.512
Akatarawa,Vogeltown West,43.518,0.512
Akatarawa,Wadestown,40.773,0.47
Akatarawa,Waikanae Beach,33.982,0.553
Akatarawa,Waikanae East,30.303,0.493
Akatarawa,Waikanae Park,32.786,0.544
Akatarawa,Waikanae West,31.736,0.52
Akatarawa,Waingawa,59.301,0.714
Akatarawa,Waitangirua,34.515,0.431
Akatarawa,Waiwhetu North,28.26,0.357
Akatarawa,Waiwhetu South,28.707,0.366
Akatarawa,Wallaceville,9.571,0.152
Akatarawa,Waterloo East,26.597,0.348
Akatarawa,Waterloo West,26.578,0.323
Akatarawa,Whareama,96.19,1.254
Akatarawa,Wilford,29.072,0.35
Akatarawa,Willis Street-Cambridge Terrace,41.3,0.467
Akatarawa,Wilton,42.8,0.505
Akatarawa,Woburn North,26.953,0.331
Akatarawa,Woburn South,27.489,0.341
Akatarawa,Woodridge,39.293,0.473
Akatarawa,Woodville,142.792,1.618
Alicetown,Adelaide,16.976,0.215
Alicetown,Adventure,26.578,0.337
Alicetown,Akatarawa,26.765,0.328
Alicetown,Alicetown,0.0,0.0
Alicetown,Arakura,11.396,0.202
Alicetown,Aro Street-Nairn Street,15.82,0.193
Alicetown,Ascot Park,25.743,0.294
Alicetown,Avalon East,6.8,0.112
