origin area unit,destination area unit,distance (kilometers),time (hours)
Johnsonville Central,Hataitai North,12.078,2.416
Johnsonville Central,Heretaunga,30.093,6.019
Johnsonville Central,Heretaunga-Silverstream,29.055,5.811
Johnsonville Central,Holborn,27.369,5.474
Johnsonville Central,Homedale East,24.194,4.839
Johnsonville Central,Homedale West,24.915,4.983
Johnsonville Central,Hutt Central,16.97,3.394
Johnsonville Central,Island Bay East,15.217,3.043
Johnsonville Central,Island Bay West,15.494,3.099
Johnsonville Central,Johnsonville Central,0.0,0.0
Johnsonville Central,Johnsonville East,1.2,0.24
Johnsonville Central,Johnsonville North,1.021,0.204
Johnsonville Central,Kahutara,95.004,19.001
Johnsonville Central,Kaitawa,73.673,14.735
Johnsonville Central,Kaiwharawhara,5.807,1.161
Johnsonville Central,Karaka Bay-Worser Bay,18.022,3.604
Johnsonville Central,Karori East,13.456,2.691
Johnsonville Central,Karori North,10.519,2.104
Johnsonville Central,Karori Park,12.628,2.526
Johnsonville Central,Karori South,13.163,2.633
Johnsonville Central,Kelburn,9.503,1.901
Johnsonville Central,Kelson,24.627,4.925
Johnsonville Central,Khandallah Park-Broadmeadows,3.888,0.778
Johnsonville Central,Kilbirnie East,13.884,2.777
Johnsonville Central,Kilbirnie West-Hataitai South,12.849,2.57
Johnsonville Central,Kingston-Mornington,13.396,2.679
Johnsonville Central,Korokoro,14.631,2.926
Johnsonville Central,Lambton,9.218,1.844
Johnsonville Central,Lansdowne,141.489,28.298
Johnsonville Central,Linden,8.996,1.799
Johnsonville Central,Lyall Bay-Airport-Moa Point,15.518,3.104
Johnsonville Central,Maidstone,35.236,7.047
Johnsonville Central,Makara-Ohariu,14.715,2.943
Johnsonville Central,Mana-Camborne,27.603,5.522
Johnsonville Central,Mangatainoka,208.674,41.735
Johnsonville Central,Manuka,29.473,5.895
Johnsonville Central,Maoribank,39.083,7.817
Johnsonville Central,Martinborough,93.817,18.763
Johnsonville Central,Masterton Central,142.075,28.415
Johnsonville Central,Masterton East,139.066,27.813
Johnsonville Central,Masterton Railway,142.385,28.477
Johnsonville Central,Masterton West,142.441,28.488
Johnsonville Central,Maungaraki,16.615,3.323
Johnsonville Central,Maupuia,18.78,3.756
Johnsonville Central,Melling,16.314,3.263
Johnsonville Central,Melrose-Houghton Bay-Southgate,15.299,3.06
Johnsonville Central,Miramar,16.779,3.356
Johnsonville Central,Miramar North,17.852,3.57
Johnsonville Central,Miramar South,15.857,3.171
Johnsonville Central,Miramar West,17.186,3.437
Johnsonville Central,Moera,16.727,3.345
Johnsonville Central,Mt Cook-Wallace Street,11.11,2.222
Johnsonville Central,Mt Holdsworth,136.977,27.395
Johnsonville Central,Mt Victoria West,10.917,2.183
Johnsonville Central,Naenae North,22.88,4.576
Johnsonville Central,Naenae South,21.52,4.304
Johnsonville Central,Newlands East,3.542,0.708
Johnsonville Central,Newlands North,1.962,0.392
Johnsonville Central,Newlands South,2.854,0.571
Johnsonville Central,Newtown East,13.307,2.661
Johnsonville Central,Newtown West,12.344,2.469
Johnsonville Central,Ngaio South,4.918,0.984
Johnsonville Central,Ngaumutawa,144.069,28.814
Johnsonville Central,Ngauranga East,7.785,1.557
Johnsonville Central,Ngauranga West,5.205,1.041
Johnsonville Central,Normandale,18.119,3.624
Johnsonville Central,Norsewood-Herbertville,277.066,55.413
Johnsonville Central,Northland,9.747,1.949
Johnsonville Central,Northland North,9.113,1.823
Johnsonville Central,Onepoto,16.362,3.272
Johnsonville Central,Opaki-Fernridge,144.809,28.962
Johnsonville Central,Oriental Bay,10.894,2.179
Johnsonville Central,Otaihanga,55.17,11.036
Johnsonville Central,Owahanga,235.75,47.15
Johnsonville Central,Paekakariki,41.112,8.224
Johnsonville Central,Pahiatua,213.846,42.769
Johnsonville Central,Papakowhai North,15.344,3.071
Johnsonville Central,Papakowhai South,14.523,2.906
Johnsonville Central,Paparangi,2.311,0.462
Johnsonville Central,Paparangi West,1.906,0.381
Johnsonville Central,Paraparaumu Beach North,53.219,10.645
Johnsonville Central,Paraparaumu Beach South,51.203,10.242
Johnsonville Central,Paraparaumu Central,51.089,10.219
Johnsonville Central,Paremata-Postgate,17.287,3.459
Johnsonville Central,Parkway,21.444,4.289
Johnsonville Central,Petone Central,13.763,2.753
Johnsonville Central,Pinehaven,31.334,6.267
Johnsonville Central,Plimmerton,32.257,6.453
Johnsonville Central,Poets Block,33.137,6.627
Johnsonville Central,Porirua Central,11.615,2.323
Johnsonville Central,Porirua East,12.852,2.57
Johnsonville Central,Pukerua Bay,34.683,6.938
Johnsonville Central,Rangoon Heights,3.094,0.619
Johnsonville Central,Ranui Heights,13.478,2.696
Johnsonville Central,Raroa,1.086,0.217
Johnsonville Central,Raumati Beach,48.244,9.65
Johnsonville Central,Raumati South,46.299,9.262
Johnsonville Central,Resolution,31.491,6.298
Johnsonville Central,Roseneath,12.054,2.411
Johnsonville Central,Seatoun,17.731,3.546
Johnsonville Central,Seatoun Tunnel West,16.468,3.294
Johnsonville Central,Solway North,144.241,28.848
Johnsonville Central,Solway South,138.766,27.753
Johnsonville Central,Strathmore Park,16.767,3.353
Johnsonville Central,Taita North,23.739,4.748
Johnsonville Central,Taita South,22.649,4.53
Johnsonville Central,Taitville,10.599,2.12
Johnsonville Central,Takapu,10.094,2.019
Johnsonville Central,Tawa Central,7.771,1.554
Johnsonville Central,Tawa South,6.397,1.279
Johnsonville Central,Tawhai,27.55,5.51
Johnsonville Central,Te Kainga,3.969,0.794
Johnsonville Central,Te Marua,44.823,8.965
Johnsonville Central,Thorndon-Tinakori Road,7.532,1.506
Johnsonville Central,Tirohanga,18.452,3.69
Johnsonville Central,Titahi Bay North,16.41,3.282
Johnsonville Central,Titahi Bay South,15.56,3.112
Johnsonville Central,Totara Park,37.232,7.446
Johnsonville Central,Trentham North,32.419,6.484
Johnsonville Central,Trentham South,31.888,6.378
Johnsonville Central,Tuturumuri,122.645,24.529
Johnsonville Central,Upper Hutt Central,34.574,6.915
Johnsonville Central,Vogeltown,12.388,2.478
Johnsonville Central,Vogeltown West,12.458,2.492
Johnsonville Central,Wadestown,6.998,1.4
Johnsonville Central,Waikanae Beach,57.904,11.582
Johnsonville Central,Waikanae East,72.71,14.542
Johnsonville Central,Waikanae Park,60.277,12.057
Johnsonville Central,Waikanae West,60.742,12.15
Johnsonville Central,Waingawa,128.797,25.759
Johnsonville Central,Waitangirua,16.069,3.214
Johnsonville Central,Waiwhetu North,18.816,3.763
Johnsonville Central,Waiwhetu South,18.796,3.759
Johnsonville Central,Wallaceville,33.932,6.786
Johnsonville Central,Waterloo East,19.548,3.91
Johnsonville Central,Waterloo West,17.93,3.586
Johnsonville Central,Whareama,165.921,33.184
Johnsonville Central,Wilford,15.312,3.062
Johnsonville Central,Willis Street-Cambridge Terrace,9.914,1.983
Johnsonville Central,Wilton,7.812,1.562
Johnsonville Central,Woburn North,17.347,3.469
Johnsonville Central,Woburn South,17.544,3.509
Johnsonville Central,Woodridge,3.575,0.715
Johnsonville Central,Woodville,247.479,49.496
Johnsonville East,Adelaide,12.732,2.546
Johnsonville East,Adventure,16.52,3.304
Johnsonville East,Alicetown,15.853,3.171
Johnsonville East,Arakura,25.315,5.063
Johnsonville East,Aro Street-Nairn Street,11.159,2.232
Johnsonville East,Ascot Park,15.725,3.147
Johnsonville East,Avalon East,21.472,4.294
Johnsonville East,Avalon West,21.466,4.293
Johnsonville East,Awarua,6.255,1.251
Johnsonville East,Belmont,25.759,5.152
Johnsonville East,Berhampore East,14.142,2.828
Johnsonville East,Berhampore West,14.062,2.812
Johnsonville East,Boulcott,19.517,3.903
Johnsonville East,Brentwood,32.754,6.551
Johnsonville East,Brooklyn,12.948,2.59
Johnsonville East,Brooklyn South,13.534,2.707
Johnsonville East,Cannons Creek East,15.096,3.019
Johnsonville East,Cannons Creek North,14.234,2.847
Johnsonville East,Cannons Creek South,14.997,2.999
Johnsonville East,Carterton,123.244,24.649
Johnsonville East,Churton Park North,4.36,0.872
Johnsonville East,Churton Park South,2.204,0.441
Johnsonville East,Clouston Park,36.805,7.361
Johnsonville East,Crofton Downs,10.082,2.016
Johnsonville East,Dannevirke East,273.135,54.627
Johnsonville East,Dannevirke West,272.435,54.487
Johnsonville East,Delaney,28.9,5.78
Johnsonville East,Discovery,18.004,3.602
Johnsonville East,Eastbourne,23.283,4.657
Johnsonville East,Ebdentown,35.967,7.193
Johnsonville East,Eketahuna,198.408,39.682
Johnsonville East,Elderslea,34.647,6.929
Johnsonville East,Elsdon-Takapuwahia,16.99,3.398
Johnsonville East,Emerald Hill,43.074,8.615
Johnsonville East,Endeavour,19.916,3.985
Johnsonville East,Epuni East,20.349,4.07
Johnsonville East,Epuni West,19.374,3.875
Johnsonville East,Esplanade,15.24,3.048
Johnsonville East,Featherston,77.764,15.553
Johnsonville East,Fernlea,22.838,4.568
Johnsonville East,Glendale,25.303,5.061
Johnsonville East,Glenside North,3.696,0.739
Johnsonville East,Gracefield,17.422,3.484
Johnsonville East,Greenacres,8.95,1.79
Johnsonville East,Grenada North,7.996,1.599
Johnsonville East,Grenada Village,3.399,0.68
Johnsonville East,Greytown,99.187,19.837
Johnsonville East,Happy Valley-Owhiro Bay,15.397,3.079
Johnsonville East,Hataitai North,12.591,2.518
Johnsonville East,Heretaunga,30.606,6.121
Johnsonville East,Heretaunga-Silverstream,29.568,5.914
Johnsonville East,Holborn,27.882,5.576
Johnsonville East,Homedale East,24.707,4.941
Johnsonville East,Homedale West,25.428,5.086
Johnsonville East,Hutt Central,17.484,3.497
Johnsonville East,Island Bay East,15.73,3.146
Johnsonville East,Island Bay West,16.007,3.201
Johnsonville East,Johnsonville Central,1.2,0.24
Johnsonville East,Johnsonville East,0.0,0.0
Johnsonville East,Johnsonville North,1.634,0.327
Johnsonville East,Kahutara,95.517,19.103
Johnsonville East,Kaitawa,74.186,14.837
Johnsonville East,Kaiwharawhara,6.32,1.264
Johnsonville East,Karaka Bay-Worser Bay,18.535,3.707
Johnsonville East,Karori East,13.97,2.794
Johnsonville East,Karori North,11.032,2.206
Johnsonville East,Karori Park,13.141,2.628
Johnsonville East,Karori South,13.676,2.735
Johnsonville East,Kelburn,10.016,2.003
Johnsonville East,Kelson,25.14,5.028
Johnsonville East,Khandallah Park-Broadmeadows,4.401,0.88
Johnsonville East,Kilbirnie East,14.397,2.879
Johnsonville East,Kilbirnie West-Hataitai South,13.362,2.672
Johnsonville East,Kingston-Mornington,13.909,2.782
Johnsonville East,Korokoro,15.145,3.029
Johnsonville East,Lambton,9.731,1.946
Johnsonville East,Lansdowne,142.002,28.4
Johnsonville East,Linden,8.997,1.799
Johnsonville East,Lyall Bay-Airport-Moa Point,16.031,3.206
Johnsonville East,Maidstone,35.75,7.15
Johnsonville East,Makara-Ohariu,15.623,3.125
Johnsonville East,Mana-Camborne,27.604,5.523
Johnsonville East,Mangatainoka,209.187,41.837
Johnsonville East,Manuka,29.986,5.997
Johnsonville East,Maoribank,39.596,7.919
Johnsonville East,Martinborough,94.33,18.866
Johnsonville East,Masterton Central,142.588,28.518
Johnsonville East,Masterton East,139.579,27.916
Johnsonville East,Masterton Railway,142.898,28.58
Johnsonville East,Masterton West,142.954,28.591
Johnsonville East,Maungaraki,17.129,3.426
Johnsonville East,Maupuia,19.293,3.859
Johnsonville East,Melling,16.827,3.365
Johnsonville East,Melrose-Houghton Bay-Southgate,15.812,3.162
Johnsonville East,Miramar,17.292,3.458
Johnsonville East,Miramar North,18.366,3.673
Johnsonville East,Miramar South,16.37,3.274
Johnsonville East,Miramar West,17.699,3.54
Johnsonville East,Moera,17.24,3.448
Johnsonville East,Mt Cook-Wallace Street,11.624,2.325
Johnsonville East,Mt Holdsworth,137.49,27.498
Johnsonville East,Mt Victoria West,11.43,2.286
Johnsonville East,Naenae North,23.393,4.679
Johnsonville East,Naenae South,22.033,4.407
Johnsonville East,Newlands East,2.75,0.55
Johnsonville East,Newlands North,1.171,0.234
Johnsonville East,Newlands South,1.775,0.355
Johnsonville East,Newtown East,13.82,2.764
Johnsonville East,Newtown West,12.857,2.571
Johnsonville East,Ngaio South,5.431,1.086
Johnsonville East,Ngaumutawa,144.582,28.916
Johnsonville East,Ngauranga East,8.298,1.66
Johnsonville East,Ngauranga West,5.719,1.144
Johnsonville East,Normandale,18.633,3.727
Johnsonville East,Norsewood-Herbertville,277.58,55.516
Johnsonville East,Northland,10.26,2.052
Johnsonville East,Northland North,9.626,1.925
Johnsonville East,Onepoto,16.363,3.273
Johnsonville East,Opaki-Fernridge,145.322,29.064
Johnsonville East,Oriental Bay,11.407,2.281
Johnsonville East,Otaihanga,55.171,11.036
Johnsonville East,Owahanga,236.264,47.253
Johnsonville East,Paekakariki,41.113,8.224
Johnsonville East,Pahiatua,214.359,42.872
Johnsonville East,Papakowhai North,15.345,3.071
Johnsonville East,Papakowhai South,14.524,2.906
Johnsonville East,Paparangi,1.519,0.304
Johnsonville East,Paparangi West,1.462,0.292
Johnsonville East,Paraparaumu Beach North,53.22,10.646
Johnsonville East,Paraparaumu Beach South,51.204,10.243
Johnsonville East,Paraparaumu Central,51.09,10.22
Johnsonville East,Paremata-Postgate,17.288,3.459
Johnsonville East,Parkway,21.957,4.391
Johnsonville East,Petone Central,14.276,2.855
Johnsonville East,Pinehaven,31.847,6.369
Johnsonville East,Plimmerton,32.258,6.453
Johnsonville East,Poets Block,33.65,6.73
Johnsonville East,Porirua Central,11.616,2.323
Johnsonville East,Porirua East,12.853,2.571
Johnsonville East,Pukerua Bay,34.684,6.939
Johnsonville East,Rangoon Heights,3.607,0.721
Johnsonville East,Ranui Heights,13.479,2.696
Johnsonville East,Raroa,1.966,0.393
Johnsonville East,Raumati Beach,48.245,9.651
Johnsonville East,Raumati South,46.3,9.262
Johnsonville East,Resolution,32.005,6.401
Johnsonville East,Roseneath,12.568,2.514
Johnsonville East,Seatoun,18.244,3.649
Johnsonville East,Seatoun Tunnel West,16.981,3.396
Johnsonville East,Solway North,144.754,28.951
Johnsonville East,Solway South,139.279,27.856
Johnsonville East,Strathmore Park,17.28,3.456
Johnsonville East,Taita North,24.252,4.85
Johnsonville East,Taita South,23.162,4.632
Johnsonville East,Taitville,11.112,2.222
Johnsonville East,Takapu,10.095,2.019
Johnsonville East,Tawa Central,7.772,1.554
Johnsonville East,Tawa South,6.398,1.28
Johnsonville East,Tawhai,28.064,5.613
Johnsonville East,Te Kainga,4.482,0.896
Johnsonville East,Te Marua,45.336,9.067
Johnsonville East,Thorndon-Tinakori Road,8.045,1.609
Johnsonville East,Tirohanga,18.965,3.793
Johnsonville East,Titahi Bay North,16.411,3.282
Johnsonville East,Titahi Bay South,15.561,3.112
Johnsonville East,Totara Park,37.745,7.549
Johnsonville East,Trentham North,32.932,6.586
Johnsonville East,Trentham South,32.401,6.48
Johnsonville East,Tuturumuri,123.158,24.632
Johnsonville East,Upper Hutt Central,35.087,7.017
Johnsonville East,Vogeltown,12.901,2.58
Johnsonville East,Vogeltown West,12.971,2.594
Johnsonville East,Wadestown,7.511,1.502
Johnsonville East,Waikanae Beach,57.905,11.583
Johnsonville East,Waikanae East,73.223,14.645
Johnsonville East,Waikanae Park,60.278,12.057
Johnsonville East,Waikanae West,60.743,12.15
Johnsonville East,Waingawa,129.31,25.862
Johnsonville East,Waitangirua,16.07,3.214
Johnsonville East,Waiwhetu North,19.329,3.866
Johnsonville East,Waiwhetu South,19.309,3.862
Johnsonville East,Wallaceville,34.445,6.889
Johnsonville East,Waterloo East,20.061,4.012
Johnsonville East,Waterloo West,18.443,3.689
Johnsonville East,Whareama,166.434,33.287
Johnsonville East,Wilford,15.826,3.165
Johnsonville East,Willis Street-Cambridge Terrace,10.427,2.085
Johnsonville East,Wilton,8.326,1.665
Johnsonville East,Woburn North,17.861,3.572
Johnsonville East,Woburn South,18.058,3.612
Johnsonville East,Woodridge,2.783,0.557
Johnsonville East,Woodville,247.992,49.598
Johnsonville North,Adelaide,12.96,2.592
Johnsonville North,Adventure,15.886,3.177
Johnsonville North,Alicetown,16.082,3.216
Johnsonville North,Arakura,25.544,5.109
Johnsonville North,Aro Street-Nairn Street,11.387,2.277
Johnsonville North,Ascot Park,15.091,3.02
Johnsonville North,Avalon East,21.7,4.34
Johnsonville North,Avalon West,21.695,4.339
Johnsonville North,Awarua,6.484,1.297
Johnsonville North,Belmont,25.988,5.198
Johnsonville North,Berhampore East,14.371,2.874
Johnsonville North,Berhampore West,14.291,2.858
Johnsonville North,Boulcott,19.746,3.949
Johnsonville North,Brentwood,32.983,6.597
Johnsonville North,Brooklyn,13.176,2.635
Johnsonville North,Brooklyn South,13.763,2.753
Johnsonville North,Cannons Creek East,14.462,2.892
Johnsonville North,Cannons Creek North,13.6,2.72
Johnsonville North,Cannons Creek South,14.364,2.873
Johnsonville North,Carterton,123.472,24.694
Johnsonville North,Churton Park North,2.933,0.587
Johnsonville North,Churton Park South,0.777,0.155
Johnsonville North,Clouston Park,37.034,7.407
Johnsonville North,Crofton Downs,9.974,1.995
Johnsonville North,Dannevirke East,273.364,54.673
Johnsonville North,Dannevirke West,272.663,54.533
Johnsonville North,Delaney,29.128,5.826
Johnsonville North,Discovery,17.37,3.476
Johnsonville North,Eastbourne,23.512,4.702
Johnsonville North,Ebdentown,36.195,7.239
Johnsonville North,Eketahuna,198.636,39.727
Johnsonville North,Elderslea,34.875,6.975
Johnsonville North,Elsdon-Takapuwahia,16.067,3.213
Johnsonville North,Emerald Hill,43.303,8.661
Johnsonville North,Endeavour,19.282,3.858
Johnsonville North,Epuni East,20.578,4.116
Johnsonville North,Epuni West,19.603,3.921
Johnsonville North,Esplanade,15.469,3.094
Johnsonville North,Featherston,77.992,15.598
Johnsonville North,Fernlea,23.067,4.613
Johnsonville North,Glendale,25.532,5.106
Johnsonville North,Glenside North,3.062,0.612
Johnsonville North,Gracefield,17.651,3.53
Johnsonville North,Greenacres,8.316,1.663
Johnsonville North,Grenada North,7.362,1.472
Johnsonville North,Grenada Village,4.086,0.817
Johnsonville North,Greytown,99.415,19.883
Johnsonville North,Happy Valley-Owhiro Bay,15.626,3.125
Johnsonville North,Hataitai North,12.82,2.564
Johnsonville North,Heretaunga,30.835,6.167
Johnsonville North,Heretaunga-Silverstream,29.797,5.959
Johnsonville North,Holborn,28.111,5.622
Johnsonville North,Homedale East,24.936,4.987
Johnsonville North,Homedale West,25.657,5.131
Johnsonville North,Hutt Central,17.712,3.542
Johnsonville North,Island Bay East,15.959,3.192
Johnsonville North,Island Bay West,16.236,3.247
Johnsonville North,Johnsonville Central,1.021,0.204
Johnsonville North,Johnsonville East,1.634,0.327
Johnsonville North,Johnsonville North,0.0,0.0
Johnsonville North,Kahutara,95.746,19.149
Johnsonville North,Kaitawa,74.414,14.883
Johnsonville North,Kaiwharawhara,6.549,1.31
Johnsonville North,Karaka Bay-Worser Bay,18.763,3.753
Johnsonville North,Karori East,14.198,2.84
Johnsonville North,Karori North,11.26,2.252
Johnsonville North,Karori Park,13.37,2.674
Johnsonville North,Karori South,13.905,2.781
Johnsonville North,Kelburn,10.245,2.049
Johnsonville North,Kelson,25.368,5.074
Johnsonville North,Khandallah Park-Broadmeadows,4.63,0.926
Johnsonville North,Kilbirnie East,14.626,2.925
Johnsonville North,Kilbirnie West-Hataitai South,13.591,2.718
Johnsonville North,Kingston-Mornington,14.138,2.828
Johnsonville North,Korokoro,15.373,3.075
Johnsonville North,Lambton,9.96,1.992
Johnsonville North,Lansdowne,142.23,28.446
Johnsonville North,Linden,8.364,1.673
Johnsonville North,Lyall Bay-Airport-Moa Point,16.26,3.252
Johnsonville North,Maidstone,35.978,7.196
Johnsonville North,Makara-Ohariu,14.7,2.94
Johnsonville North,Mana-Camborne,26.97,5.396
Johnsonville North,Mangatainoka,209.416,41.883
Johnsonville North,Manuka,30.214,6.043
Johnsonville North,Maoribank,39.824,7.965
Johnsonville North,Martinborough,94.559,18.912
Johnsonville North,Masterton Central,142.816,28.563
Johnsonville North,Masterton East,139.807,27.961
Johnsonville North,Masterton Railway,143.127,28.625
Johnsonville North,Masterton West,143.183,28.637
Johnsonville North,Maungaraki,17.357,3.471
Johnsonville North,Maupuia,19.522,3.904
Johnsonville North,Melling,17.056,3.411
Johnsonville North,Melrose-Houghton Bay-Southgate,16.04,3.208
Johnsonville North,Miramar,17.52,3.504
Johnsonville North,Miramar North,18.594,3.719
Johnsonville North,Miramar South,16.599,3.32
Johnsonville North,Miramar West,17.928,3.586
Johnsonville North,Moera,17.468,3.494
Johnsonville North,Mt Cook-Wallace Street,11.852,2.37
Johnsonville North,Mt Holdsworth,137.719,27.544
Johnsonville North,Mt Victoria West,11.659,2.332
Johnsonville North,Naenae North,23.622,4.724
Johnsonville North,Naenae South,22.261,4.452
Johnsonville North,Newlands East,3.832,0.766
Johnsonville North,Newlands North,2.385,0.477
Johnsonville North,Newlands South,3.276,0.655
Johnsonville North,Newtown East,14.048,2.81
Johnsonville North,Newtown West,13.086,2.617
Johnsonville North,Ngaio South,5.659,1.132
Johnsonville North,Ngaumutawa,144.81,28.962
Johnsonville North,Ngauranga East,8.526,1.705
Johnsonville North,Ngauranga West,5.947,1.189
Johnsonville North,Normandale,18.861,3.772
Johnsonville North,Norsewood-Herbertville,277.808,55.562
Johnsonville North,Northland,10.489,2.098
Johnsonville North,Northland North,9.854,1.971
Johnsonville North,Onepoto,15.729,3.146
Johnsonville North,Opaki-Fernridge,145.551,29.11
Johnsonville North,Oriental Bay,11.635,2.327
Johnsonville North,Otaihanga,54.537,10.909
Johnsonville North,Owahanga,236.492,47.298
Johnsonville North,Paekakariki,40.479,8.098
Johnsonville North,Pahiatua,214.588,42.918
Johnsonville North,Papakowhai North,14.711,2.944
Johnsonville North,Papakowhai South,13.89,2.78
Johnsonville North,Paparangi,2.601,0.52
Johnsonville North,Paparangi West,2.149,0.43
Johnsonville North,Paraparaumu Beach North,52.586,10.519
Johnsonville North,Paraparaumu Beach South,50.57,10.116
Johnsonville North,Paraparaumu Central,50.456,10.093
Johnsonville North,Paremata-Postgate,16.654,3.332
Johnsonville North,Parkway,22.186,4.437
Johnsonville North,Petone Central,14.505,2.901
Johnsonville North,Pinehaven,32.076,6.415
Johnsonville North,Plimmerton,31.624,6.326
Johnsonville North,Poets Block,33.878,6.776
Johnsonville North,Porirua Central,10.982,2.196
Johnsonville North,Porirua East,12.219,2.444
Johnsonville North,Pukerua Bay,34.051,6.812
Johnsonville North,Rangoon Heights,3.836,0.767
Johnsonville North,Ranui Heights,12.845,2.569
Johnsonville North,Raroa,1.9,0.38
Johnsonville North,Raumati Beach,47.611,9.524
Johnsonville North,Raumati South,45.666,9.135
Johnsonville North,Resolution,32.233,6.447
Johnsonville North,Roseneath,12.796,2.559
Johnsonville North,Seatoun,18.472,3.694
Johnsonville North,Seatoun Tunnel West,17.21,3.442
Johnsonville North,Solway North,144.983,28.997
Johnsonville North,Solway South,139.508,27.902
Johnsonville North,Strathmore Park,17.508,3.502
Johnsonville North,Taita North,24.481,4.896
Johnsonville North,Taita South,23.391,4.678
Johnsonville North,Taitville,11.341,2.268
Johnsonville North,Takapu,9.461,1.892
Johnsonville North,Tawa Central,7.138,1.428
Johnsonville North,Tawa South,5.764,1.153
Johnsonville North,Tawhai,28.292,5.658
Johnsonville North,Te Kainga,4.71,0.942
Johnsonville North,Te Marua,45.565,9.113
Johnsonville North,Thorndon-Tinakori Road,8.273,1.655
Johnsonville North,Tirohanga,19.193,3.839
Johnsonville North,Titahi Bay North,15.777,3.155
Johnsonville North,Titahi Bay South,14.927,2.985
Johnsonville North,Totara Park,37.973,7.595
Johnsonville North,Trentham North,33.161,6.632
Johnsonville North,Trentham South,32.63,6.526
Johnsonville North,Tuturumuri,123.386,24.677
Johnsonville North,Upper Hutt Central,35.315,7.063
Johnsonville North,Vogeltown,13.129,2.626
Johnsonville North,Vogeltown West,13.2,2.64
Johnsonville North,Wadestown,7.74,1.548
Johnsonville North,Waikanae Beach,57.271,11.456
Johnsonville North,Waikanae East,73.452,14.69
Johnsonville North,Waikanae Park,59.644,11.931
Johnsonville North,Waikanae West,60.109,12.023
Johnsonville North,Waingawa,129.539,25.908
Johnsonville North,Waitangirua,15.436,3.087
Johnsonville North,Waiwhetu North,19.557,3.911
Johnsonville North,Waiwhetu South,19.537,3.907
Johnsonville North,Wallaceville,34.674,6.935
Johnsonville North,Waterloo East,20.29,4.058
Johnsonville North,Waterloo West,18.672,3.734
Johnsonville North,Whareama,166.663,33.333
Johnsonville North,Wilford,16.054,3.211
Johnsonville North,Willis Street-Cambridge Terrace,10.655,2.131
Johnsonville North,Wilton,8.554,1.711
Johnsonville North,Woburn North,18.089,3.618
Johnsonville North,Woburn South,18.286,3.657
Johnsonville North,Woodridge,3.865,0.773
Johnsonville North,Woodville,248.22,49.644
Kahutara,Adelaide,96.776,19.355
Kahutara,Adventure,110.932,22.186
Kahutara,Alicetown,79.775,15.955
Kahutara,Arakura,82.331,16.466
Kahutara,Aro Street-Nairn Street,95.202,19.04
Kahutara,Ascot Park,110.136,22.029
Kahutara,Avalon East,74.995,14.999
Kahutara,Avalon West,74.607,14.921
Kahutara,Awarua,93.65,18.73
Kahutara,Belmont,87.802,17.56
Kahutara,Berhampore East,98.186,19.637
Kahutara,Berhampore West,98.106,19.621
Kahutara,Boulcott,76.882,15.376
Kahutara,Brentwood,63.762,12.752
Kahutara,Brooklyn,96.992,19.398
Kahutara,Brooklyn South,97.578,19.516
Kahutara,Cannons Creek East,109.507,21.901
Kahutara,Cannons Creek North,108.645,21.729
Kahutara,Cannons Creek South,109.409,21.882
Kahutara,Carterton,49.636,9.927
Kahutara,Churton Park North,98.679,19.736
Kahutara,Churton Park South,96.523,19.305
Kahutara,Clouston Park,59.103,11.821
Kahutara,Crofton Downs,97.763,19.553
Kahutara,Dannevirke East,199.527,39.905
Kahutara,Dannevirke West,198.827,39.765
Kahutara,Delaney,72.406,14.481
Kahutara,Discovery,112.416,22.485
Kahutara,Eastbourne,87.262,17.452
Kahutara,Ebdentown,60.163,12.033
Kahutara,Eketahuna,124.8,24.96
Kahutara,Elderslea,61.88,12.376
Kahutara,Elsdon-Takapuwahia,110.212,22.042
Kahutara,Emerald Hill,65.677,13.135
Kahutara,Endeavour,114.328,22.867
Kahutara,Epuni East,76.876,15.375
Kahutara,Epuni West,76.652,15.33
Kahutara,Esplanade,81.705,16.341
Kahutara,Featherston,19.212,3.842
Kahutara,Fernlea,85.002,17.0
Kahutara,Glendale,81.31,16.262
Kahutara,Glenside North,98.107,19.621
Kahutara,Gracefield,81.406,16.281
Kahutara,Greenacres,103.362,20.672
Kahutara,Grenada North,102.408,20.482
Kahutara,Grenada Village,98.255,19.651
Kahutara,Greytown,28.357,5.671
Kahutara,Happy Valley-Owhiro Bay,99.441,19.888
Kahutara,Hataitai North,96.635,19.327
Kahutara,Heretaunga,65.78,13.156
Kahutara,Heretaunga-Silverstream,66.254,13.251
Kahutara,Holborn,71.388,14.278
Kahutara,Homedale East,85.666,17.133
Kahutara,Homedale West,86.386,17.277
Kahutara,Hutt Central,78.46,15.692
Kahutara,Island Bay East,99.774,19.955
Kahutara,Island Bay West,100.051,20.01
Kahutara,Johnsonville Central,95.004,19.001
Kahutara,Johnsonville East,95.517,19.103
Kahutara,Johnsonville North,95.746,19.149
Kahutara,Kahutara,0.0,0.0
Kahutara,Kaitawa,96.789,19.358
Kahutara,Kaiwharawhara,90.158,18.032
Kahutara,Karaka Bay-Worser Bay,102.579,20.516
Kahutara,Karori East,98.013,19.603
Kahutara,Karori North,96.329,19.266
Kahutara,Karori Park,98.189,19.638
Kahutara,Karori South,98.192,19.638
Kahutara,Kelburn,94.059,18.812
Kahutara,Kelson,80.084,16.017
Kahutara,Khandallah Park-Broadmeadows,93.383,18.677
