origin area unit,destination area unit,distance (kilometers),time (hours)
Cannons Creek South,Johnsonville North,33.131,2.396
Cannons Creek South,Kahutara,99.232,2.555
Cannons Creek South,Kaitawa,52.304,3.271
Cannons Creek South,Kaiwharawhara,24.59,1.877
Cannons Creek South,Kapiti Island,,
Cannons Creek South,Karaka Bay-Worser Bay,,
Cannons Creek South,Karori East,27.507,3.324
Cannons Creek South,Karori North,28.019,3.136
Cannons Creek South,Karori Park,29.553,3.114
Cannons Creek South,Karori South,31.429,3.328
Cannons Creek South,Kelburn,23.692,1.265
Cannons Creek South,Kelson,,
Cannons Creek South,Khandallah Park-Broadmeadows,33.99,2.815
Cannons Creek South,Kilbirnie East,,
Cannons Creek South,Kilbirnie West-Hataitai South,,
Cannons Creek South,Kingston-Mornington,,
Cannons Creek South,Kopuaranga,,
Cannons Creek South,Korokoro,34.361,2.554
Cannons Creek South,Lambton,22.897,1.007
Cannons Creek South,Lansdowne,115.247,3.279
Cannons Creek South,Linden,6.979,0.503
Cannons Creek South,Lyall Bay-Airport-Moa Point,,
Cannons Creek South,Maidstone,54.699,2.662
Cannons Creek South,Makara-Ohariu,41.412,3.397
Cannons Creek South,Mana Island,11.427,0.762
Cannons Creek South,Mana-Camborne,13.361,1.229
Cannons Creek South,Mangaroa,70.579,2.076
Cannons Creek South,Mangatainoka,160.389,3.909
Cannons Creek South,Manuka,52.25,3.711
Cannons Creek South,Maoribank,59.11,2.051
Cannons Creek South,Mara,,
Cannons Creek South,Martinborough,98.295,2.661
Cannons Creek South,Masterton Central,113.891,2.978
Cannons Creek South,Masterton East,116.961,4.023
Cannons Creek South,Masterton Railway,111.944,2.848
Cannons Creek South,Masterton West,111.912,2.842
Cannons Creek South,Maungakotukutuku,44.639,1.561
Cannons Creek South,Maungaraki,,
Cannons Creek South,Maupuia,,
Cannons Creek South,Melling,36.667,2.275
Cannons Creek South,Melrose-Houghton Bay-Southgate,,
Cannons Creek South,Miramar,,
Cannons Creek South,Miramar North,,
Cannons Creek South,Miramar South,,
Cannons Creek South,Miramar West,,
Cannons Creek South,Mitchelltown,26.301,3.224
Cannons Creek South,Moera,37.443,2.366
Cannons Creek South,Moonshine Valley,59.157,1.807
Cannons Creek South,Mt Cook-Wallace Street,,
Cannons Creek South,Mt Holdsworth,,
Cannons Creek South,Mt Victoria West,,
Cannons Creek South,Naenae North,43.922,3.611
Cannons Creek South,Naenae South,41.357,2.525
Cannons Creek South,Newlands East,33.326,3.167
Cannons Creek South,Newlands North,33.777,2.557
Cannons Creek South,Newlands South,34.592,2.743
Cannons Creek South,Newtown East,,
Cannons Creek South,Newtown West,,
Cannons Creek South,Ngaio South,28.101,2.182
Cannons Creek South,Ngaumutawa,112.131,2.894
Cannons Creek South,Ngauranga East,27.624,2.06
Cannons Creek South,Ngauranga West,28.108,2.191
Cannons Creek South,Nireaha-Tiraumea,188.478,4.24
Cannons Creek South,Normandale,38.664,2.818
Cannons Creek South,Norsewood-Herbertville,,
Cannons Creek South,Northland,24.433,1.4
Cannons Creek South,Northland North,24.739,1.507
Cannons Creek South,Onepoto,15.01,1.16
Cannons Creek South,Opaki-Fernridge,115.692,2.8
Cannons Creek South,Oriental Bay,24.531,1.313
Cannons Creek South,Otaihanga,40.867,9.574
Cannons Creek South,Otaki,56.443,1.594
Cannons Creek South,Otaki Forks,,
Cannons Creek South,Owahanga,,
Cannons Creek South,Paekakariki,26.944,2.809
Cannons Creek South,Paekakariki Hill,32.535,2.899
Cannons Creek South,Pahiatua,151.811,3.806
Cannons Creek South,Papakowhai North,6.898,0.616
Cannons Creek South,Papakowhai South,8.187,0.85
Cannons Creek South,Paparangi,34.089,2.611
Cannons Creek South,Paparangi West,33.664,2.499
Cannons Creek South,Papatawa,145.615,3.571
Cannons Creek South,Paraparaumu Beach North,41.337,9.254
Cannons Creek South,Paraparaumu Beach South,39.715,9.232
Cannons Creek South,Paraparaumu Central,35.888,3.201
Cannons Creek South,Paremata-Postgate,7.165,0.739
Cannons Creek South,Parkway,46.46,2.599
Cannons Creek South,Pauatahanui,21.4,0.888
Cannons Creek South,Peka Peka,46.531,1.979
Cannons Creek South,Pencarrow,62.215,2.814
Cannons Creek South,Petone Central,33.325,2.107
Cannons Creek South,Pinehaven,53.621,1.825
Cannons Creek South,Plimmerton,12.508,2.919
Cannons Creek South,Poets Block,54.706,2.845
Cannons Creek South,Porirua Central,7.164,0.808
Cannons Creek South,Porirua East,1.905,0.36
Cannons Creek South,Pukerua Bay,17.741,2.862
Cannons Creek South,Rangoon Heights,30.744,2.32
Cannons Creek South,Ranui Heights,3.494,0.707
Cannons Creek South,Raroa,31.901,2.298
Cannons Creek South,Raumati Beach,36.895,3.401
Cannons Creek South,Raumati South,41.045,9.433
Cannons Creek South,Resolution,20.031,1.276
Cannons Creek South,Riverstone Terraces,57.468,2.368
Cannons Creek South,Roseneath,,
Cannons Creek South,Seatoun,,
Cannons Creek South,Seatoun Tunnel West,,
Cannons Creek South,Solway North,110.839,2.858
Cannons Creek South,Solway South,112.445,3.178
Cannons Creek South,Strathmore Park,,
Cannons Creek South,Taita North,44.289,2.438
Cannons Creek South,Taita South,42.04,2.42
Cannons Creek South,Taitville,25.953,3.083
Cannons Creek South,Takapu,3.553,0.779
Cannons Creek South,Tawa Central,8.829,0.677
Cannons Creek South,Tawa South,10.685,0.751
Cannons Creek South,Tawhai,50.514,3.668
Cannons Creek South,Te Horo,52.328,2.063
Cannons Creek South,Te Kainga,29.827,2.212
Cannons Creek South,Te Marua,63.359,2.442
Cannons Creek South,Te Wharau,,
Cannons Creek South,Thorndon-Tinakori Road,22.462,0.904
Cannons Creek South,Tirohanga,39.25,2.707
Cannons Creek South,Titahi Bay North,10.975,0.752
Cannons Creek South,Titahi Bay South,8.918,0.877
Cannons Creek South,Totara Park,57.301,2.027
Cannons Creek South,Trentham North,52.21,2.682
Cannons Creek South,Trentham South,51.969,2.833
Cannons Creek South,Tuturumuri,,
Cannons Creek South,Upper Hutt Central,54.71,2.657
Cannons Creek South,Vogeltown,,
Cannons Creek South,Vogeltown West,,
Cannons Creek South,Wadestown,24.926,2.258
Cannons Creek South,Waikanae Beach,48.324,9.258
Cannons Creek South,Waikanae East,43.156,3.339
Cannons Creek South,Waikanae Park,45.625,9.393
Cannons Creek South,Waikanae West,43.352,3.311
Cannons Creek South,Waingawa,112.803,4.109
Cannons Creek South,Waitangirua,2.813,0.587
Cannons Creek South,Waiwhetu North,38.678,2.452
Cannons Creek South,Waiwhetu South,37.691,2.413
Cannons Creek South,Wallaceville,53.396,2.587
Cannons Creek South,Waterloo East,38.315,2.365
Cannons Creek South,Waterloo West,37.633,2.213
Cannons Creek South,Whareama,,
Cannons Creek South,Wilford,34.986,2.188
Cannons Creek South,Willis Street-Cambridge Terrace,23.502,1.103
Cannons Creek South,Wilton,28.425,2.35
Cannons Creek South,Woburn North,36.464,2.163
Cannons Creek South,Woburn South,36.951,2.271
Cannons Creek South,Woodridge,34.352,3.296
Cannons Creek South,Woodville,137.856,3.489
Carterton,Adelaide,82.217,2.09
Carterton,Adventure,100.564,2.678
Carterton,Akatarawa,53.664,2.465
Carterton,Alicetown,69.608,1.578
Carterton,Arakura,72.449,2.007
Carterton,Aro Street-Nairn Street,82.749,1.978
Carterton,Ascot Park,102.23,2.671
Carterton,Avalon East,59.746,1.578
Carterton,Avalon West,59.53,1.758
Carterton,Awarua,84.19,2.018
Carterton,Belmont,80.943,3.011
Carterton,Berhampore East,83.842,2.315
Carterton,Berhampore West,84.154,2.312
Carterton,Boulcott,64.159,1.664
Carterton,Brentwood,49.304,1.478
Carterton,Brooklyn,83.014,2.066
Carterton,Brooklyn South,84.0,2.251
Carterton,Cannons Creek East,99.197,2.525
Carterton,Cannons Creek North,98.366,2.485
Carterton,Cannons Creek South,99.179,2.693
Carterton,Carterton,0.0,0.0
Carterton,Churton Park North,90.567,2.384
Carterton,Churton Park South,92.213,2.404
Carterton,Clouston Park,48.172,1.328
Carterton,Cloustonville,59.088,1.468
Carterton,Crofton Downs,83.937,2.24
Carterton,Dannevirke East,253.064,9.834
Carterton,Dannevirke West,254.039,10.049
Carterton,Delaney,63.311,2.114
Carterton,Discovery,105.164,3.145
Carterton,Eastbourne,81.928,2.922
Carterton,Ebdentown,46.262,1.264
Carterton,Eketahuna,51.754,2.07
Carterton,Elderslea,46.75,1.377
Carterton,Elsdon-Takapuwahia,100.743,2.923
Carterton,Emerald Hill,52.959,2.081
Carterton,Endeavour,108.423,3.33
Carterton,Epuni East,63.755,1.589
Carterton,Epuni West,63.251,1.483
Carterton,Esplanade,68.895,1.729
Carterton,Featherston,21.266,0.564
Carterton,Fernlea,70.017,2.15
Carterton,Glendale,75.218,2.133
Carterton,Glenside North,91.315,2.366
Carterton,Gracefield,68.152,1.843
Carterton,Greenacres,93.768,2.477
Carterton,Grenada North,91.633,2.596
Carterton,Grenada Village,92.533,2.964
Carterton,Greytown,9.609,0.387
Carterton,Happy Valley-Owhiro Bay,87.152,2.383
Carterton,Hataitai North,82.11,2.024
Carterton,Haywards-Manor Park,55.838,1.863
Carterton,Heretaunga,50.263,1.461
Carterton,Heretaunga-Silverstream,50.707,1.311
Carterton,Holborn,56.194,2.134
Carterton,Homebush-Te Ore Ore,20.094,1.194
Carterton,Homedale East,71.634,2.144
Carterton,Homedale West,76.08,2.099
Carterton,Horokiwi,91.827,2.81
Carterton,Hutt Central,63.309,1.468
Carterton,Island Bay East,86.067,2.501
Carterton,Island Bay West,86.047,2.499
Carterton,Johnsonville Central,88.313,2.152
Carterton,Johnsonville East,86.609,2.27
Carterton,Johnsonville North,88.83,2.279
Carterton,Kahutara,42.83,0.894
Carterton,Kaitawa,143.618,3.17
Carterton,Kaiwharawhara,75.145,1.629
Carterton,Kapiti Island,,
Carterton,Karaka Bay-Worser Bay,88.803,2.364
Carterton,Karori East,82.364,2.611
Carterton,Karori North,82.882,2.441
Carterton,Karori Park,84.429,2.437
Carterton,Karori South,86.228,2.838
Carterton,Kelburn,79.732,2.149
Carterton,Kelson,,
Carterton,Khandallah Park-Broadmeadows,89.689,2.698
Carterton,Kilbirnie East,84.13,2.039
Carterton,Kilbirnie West-Hataitai South,82.979,1.988
Carterton,Kingston-Mornington,84.619,1.979
Carterton,Kopuaranga,,
Carterton,Korokoro,69.046,1.853
Carterton,Lambton,79.006,1.811
Carterton,Lansdowne,18.022,1.029
Carterton,Linden,92.705,2.202
Carterton,Lyall Bay-Airport-Moa Point,88.814,2.27
Carterton,Maidstone,45.393,1.095
Carterton,Makara-Ohariu,97.111,9.796
Carterton,Mana Island,102.213,3.144
Carterton,Mana-Camborne,101.67,2.554
Carterton,Mangaroa,62.158,1.574
Carterton,Mangatainoka,85.474,2.767
Carterton,Manuka,64.519,2.24
Carterton,Maoribank,50.845,1.349
Carterton,Mara,,
Carterton,Martinborough,41.892,1.0
Carterton,Masterton Central,16.666,0.727
Carterton,Masterton East,16.623,0.565
Carterton,Masterton Railway,14.719,0.598
Carterton,Masterton West,14.687,0.592
Carterton,Maungakotukutuku,135.375,3.093
Carterton,Maungaraki,71.79,1.835
Carterton,Maupuia,89.709,2.545
Carterton,Melling,65.324,1.704
Carterton,Melrose-Houghton Bay-Southgate,87.72,2.536
Carterton,Miramar,87.199,2.183
Carterton,Miramar North,88.45,2.248
Carterton,Miramar South,86.027,2.121
Carterton,Miramar West,87.618,2.247
Carterton,Mitchelltown,82.431,2.182
Carterton,Moera,67.065,1.664
Carterton,Moonshine Valley,55.365,1.839
Carterton,Mt Cook-Wallace Street,80.971,1.906
Carterton,Mt Holdsworth,,
Carterton,Mt Victoria West,81.118,1.929
Carterton,Naenae North,67.402,1.832
Carterton,Naenae South,66.048,1.843
Carterton,Newlands East,88.944,2.37
Carterton,Newlands North,86.667,2.262
Carterton,Newlands South,86.422,2.281
Carterton,Newtown East,83.808,2.141
Carterton,Newtown West,82.678,2.06
Carterton,Ngaio South,83.8,2.065
Carterton,Ngaumutawa,14.906,0.644
Carterton,Ngauranga East,73.619,1.747
Carterton,Ngauranga West,74.054,1.861
Carterton,Nireaha-Tiraumea,64.129,2.265
Carterton,Normandale,73.601,1.944
Carterton,Norsewood-Herbertville,,
Carterton,Northland,80.558,2.383
Carterton,Northland North,80.438,2.323
Carterton,Onepoto,105.908,3.559
Carterton,Opaki-Fernridge,18.467,0.549
Carterton,Oriental Bay,81.381,1.914
Carterton,Otaihanga,132.182,3.974
Carterton,Otaki,145.99,3.976
Carterton,Otaki Forks,,
Carterton,Owahanga,,
Carterton,Paekakariki,118.258,2.708
Carterton,Paekakariki Hill,123.849,2.798
Carterton,Pahiatua,76.896,2.663
Carterton,Papakowhai North,100.821,2.607
Carterton,Papakowhai South,99.953,3.042
Carterton,Paparangi,87.522,2.327
Carterton,Paparangi West,94.198,2.525
Carterton,Papatawa,235.72,9.471
Carterton,Paraparaumu Beach North,132.652,3.654
Carterton,Paraparaumu Beach South,130.12,3.653
Carterton,Paraparaumu Central,127.203,3.101
Carterton,Paremata-Postgate,100.762,2.632
Carterton,Parkway,69.273,1.942
Carterton,Pauatahanui,110.595,6.121
Carterton,Peka Peka,140.025,4.861
Carterton,Pencarrow,77.189,2.122
Carterton,Petone Central,67.559,1.451
Carterton,Pinehaven,57.917,1.773
Carterton,Plimmerton,103.822,2.819
Carterton,Poets Block,47.72,1.478
Carterton,Porirua Central,95.365,2.574
Carterton,Porirua East,97.087,2.477
Carterton,Pukerua Bay,109.056,2.761
Carterton,Rangoon Heights,86.443,2.203
Carterton,Ranui Heights,96.991,2.619
Carterton,Raroa,87.6,2.181
Carterton,Raumati Beach,128.21,3.301
Carterton,Raumati South,132.36,15.833
Carterton,Resolution,109.227,6.509
Carterton,Riverstone Terraces,53.676,2.4
Carterton,Roseneath,83.127,1.984
Carterton,Seatoun,89.333,2.437
Carterton,Seatoun Tunnel West,88.193,2.195
Carterton,Solway North,13.614,0.608
Carterton,Solway South,15.22,0.927
Carterton,Strathmore Park,88.49,2.346
Carterton,Taita North,56.004,1.47
Carterton,Taita South,58.751,1.62
Carterton,Taitville,80.868,2.352
Carterton,Takapu,103.137,3.913
Carterton,Tawa Central,92.18,2.31
Carterton,Tawa South,90.306,2.284
Carterton,Tawhai,62.727,2.163
Carterton,Te Horo,145.822,4.945
Carterton,Te Kainga,85.526,2.095
Carterton,Te Marua,54.852,1.5
Carterton,Te Wharau,,
Carterton,Thorndon-Tinakori Road,78.161,1.72
Carterton,Tirohanga,66.03,2.002
Carterton,Titahi Bay North,101.873,3.151
Carterton,Titahi Bay South,100.962,3.121
Carterton,Totara Park,48.88,1.529
Carterton,Trentham North,48.959,1.415
Carterton,Trentham South,51.095,1.633
Carterton,Tuturumuri,,
Carterton,Upper Hutt Central,45.404,1.09
Carterton,Vogeltown,84.132,2.018
Carterton,Vogeltown West,83.678,1.94
Carterton,Wadestown,80.833,2.188
Carterton,Waikanae Beach,139.638,3.658
Carterton,Waikanae East,134.47,3.239
Carterton,Waikanae Park,136.939,3.792
Carterton,Waikanae West,134.666,3.21
Carterton,Waingawa,12.465,0.651
Carterton,Waitangirua,100.275,2.616
Carterton,Waiwhetu North,63.353,1.518
Carterton,Waiwhetu South,63.793,1.622
Carterton,Wallaceville,46.41,1.22
Carterton,Waterloo East,62.998,1.431
Carterton,Waterloo West,62.182,1.279
Carterton,Whareama,,
Carterton,Wilford,69.671,1.588
Carterton,Willis Street-Cambridge Terrace,79.705,1.829
Carterton,Wilton,83.681,2.295
Carterton,Woburn North,71.149,1.563
Carterton,Woburn South,66.262,1.67
Carterton,Woodridge,89.968,2.393
Carterton,Woodville,227.961,9.389
Churton Park North,Adelaide,,
Churton Park North,Adventure,52.688,3.499
Churton Park North,Akatarawa,56.179,3.369
Churton Park North,Alicetown,28.771,2.946
Churton Park North,Arakura,44.038,3.897
Churton Park North,Aro Street-Nairn Street,18.506,2.951
Churton Park North,Ascot Park,55.567,3.389
Churton Park North,Avalon East,33.621,3.115
Churton Park North,Avalon West,34.758,3.303
Churton Park North,Awarua,9.504,2.355
Churton Park North,Belmont,28.054,1.998
Churton Park North,Berhampore East,,
Churton Park North,Berhampore West,,
Churton Park North,Boulcott,32.991,3.116
Churton Park North,Brentwood,55.061,3.597
Churton Park North,Brooklyn,,
Churton Park North,Brooklyn South,21.51,2.154
Churton Park North,Cannons Creek East,51.454,3.379
Churton Park North,Cannons Creek North,50.49,3.371
Churton Park North,Cannons Creek South,51.303,3.579
Churton Park North,Carterton,90.84,2.99
Churton Park North,Churton Park North,0.0,0.0
Churton Park North,Churton Park South,2.276,0.495
Churton Park North,Clouston Park,49.238,3.755
Churton Park North,Cloustonville,50.105,1.871
Churton Park North,Crofton Downs,12.031,2.727
Churton Park North,Dannevirke East,174.449,4.238
Churton Park North,Dannevirke West,175.424,4.452
Churton Park North,Delaney,45.125,3.459
Churton Park North,Discovery,63.367,3.403
Churton Park North,Eastbourne,40.886,4.515
Churton Park North,Ebdentown,48.777,3.634
Churton Park North,Eketahuna,186.578,4.098
Churton Park North,Elderslea,47.756,3.618
Churton Park North,Elsdon-Takapuwahia,39.241,3.698
Churton Park North,Emerald Hill,55.474,2.984
Churton Park North,Endeavour,66.613,3.513
Churton Park North,Epuni East,32.546,3.211
Churton Park North,Epuni West,32.065,3.103
Churton Park North,Esplanade,28.118,3.034
Churton Park North,Featherston,70.759,2.499
Churton Park North,Fernlea,40.686,3.931
Churton Park North,Glendale,43.18,3.917
Churton Park North,Glenside North,3.675,0.487
Churton Park North,Gracefield,34.478,4.148
Churton Park North,Greenacres,,
Churton Park North,Grenada North,,
Churton Park North,Grenada Village,4.295,0.953
Churton Park North,Greytown,88.691,2.876
Churton Park North,Happy Valley-Owhiro Bay,,
Churton Park North,Hataitai North,,
Churton Park North,Haywards-Manor Park,40.872,3.7
Churton Park North,Heretaunga,44.346,3.465
Churton Park North,Heretaunga-Silverstream,41.973,3.248
Churton Park North,Holborn,42.736,3.516
Churton Park North,Homebush-Te Ore Ore,111.957,5.039
Churton Park North,Homedale East,50.09,4.125
Churton Park North,Homedale West,50.617,4.15
Churton Park North,Horokiwi,29.337,3.214
Churton Park North,Hutt Central,30.663,3.05
Churton Park North,Island Bay East,,
Churton Park North,Island Bay West,,
Churton Park North,Johnsonville Central,5.391,0.637
Churton Park North,Johnsonville East,4.762,0.72
Churton Park North,Johnsonville North,2.992,0.667
Churton Park North,Kahutara,90.699,2.858
Churton Park North,Kaitawa,81.128,4.074
Churton Park North,Kaiwharawhara,17.799,2.668
Churton Park North,Kapiti Island,,
Churton Park North,Karaka Bay-Worser Bay,,
Churton Park North,Karori East,20.716,3.127
Churton Park North,Karori North,21.228,2.938
Churton Park North,Karori Park,22.762,2.917
Churton Park North,Karori South,24.638,3.131
Churton Park North,Kelburn,18.154,2.762
Churton Park North,Kelson,,
Churton Park North,Khandallah Park-Broadmeadows,,
Churton Park North,Kilbirnie East,,
Churton Park North,Kilbirnie West-Hataitai South,,
Churton Park North,Kingston-Mornington,,
Churton Park North,Kopuaranga,,
Churton Park North,Korokoro,27.57,3.356
Churton Park North,Lambton,16.106,2.659
Churton Park North,Lansdowne,106.714,3.582
Churton Park North,Linden,9.311,0.721
Churton Park North,Lyall Bay-Airport-Moa Point,,
Churton Park North,Maidstone,47.908,3.465
Churton Park North,Makara-Ohariu,,
Churton Park North,Mana Island,20.699,1.265
Churton Park North,Mana-Camborne,39.18,3.457
Churton Park North,Mangaroa,63.788,2.879
Churton Park North,Mangatainoka,170.864,3.961
Churton Park North,Manuka,45.459,3.513
Churton Park North,Maoribank,52.319,2.853
Churton Park North,Mara,,
Churton Park North,Martinborough,89.762,2.964
Churton Park North,Masterton Central,105.358,3.281
Churton Park North,Masterton East,108.428,3.826
Churton Park North,Masterton Railway,103.411,3.151
Churton Park North,Masterton West,103.379,3.145
Churton Park North,Maungakotukutuku,52.264,1.78
Churton Park North,Maungaraki,,
Churton Park North,Maupuia,,
Churton Park North,Melling,29.876,3.078
Churton Park North,Melrose-Houghton Bay-Southgate,,
Churton Park North,Miramar,,
Churton Park North,Miramar North,,
Churton Park North,Miramar South,,
Churton Park North,Miramar West,,
Churton Park North,Mitchelltown,19.51,3.027
Churton Park North,Moera,30.652,3.168
Churton Park North,Moonshine Valley,50.15,2.009
Churton Park North,Mt Cook-Wallace Street,,
Churton Park North,Mt Holdsworth,,
Churton Park North,Mt Victoria West,,
Churton Park North,Naenae North,37.131,3.413
Churton Park North,Naenae South,35.968,3.28
Churton Park North,Newlands East,,
Churton Park North,Newlands North,6.017,0.883
Churton Park North,Newlands South,,
Churton Park North,Newtown East,,
Churton Park North,Newtown West,,
Churton Park North,Ngaio South,10.521,2.468
Churton Park North,Ngaumutawa,103.598,3.197
Churton Park North,Ngauranga East,,
Churton Park North,Ngauranga West,,
Churton Park North,Nireaha-Tiraumea,198.953,4.292
Churton Park North,Normandale,32.912,3.583
Churton Park North,Norsewood-Herbertville,,
Churton Park North,Northland,20.056,2.943
Churton Park North,Northland North,21.38,3.219
Churton Park North,Onepoto,43.564,3.827
Churton Park North,Opaki-Fernridge,107.159,3.103
Churton Park North,Oriental Bay,17.74,2.966
Churton Park North,Otaihanga,69.692,9.377
Churton Park North,Otaki,66.918,1.879
Churton Park North,Otaki Forks,,
Churton Park North,Owahanga,,
Churton Park North,Paekakariki,55.768,3.611
Churton Park North,Paekakariki Hill,61.359,3.701
Churton Park North,Pahiatua,162.286,3.857
Churton Park North,Papakowhai North,58.3,3.391
Churton Park North,Papakowhai South,57.824,3.649
Churton Park North,Paparangi,5.729,0.946
Churton Park North,Paparangi West,5.293,0.793
Churton Park North,Papatawa,157.104,3.874
Churton Park North,Paraparaumu Beach North,70.162,9.057
Churton Park North,Paraparaumu Beach South,68.54,9.035
Churton Park North,Paraparaumu Central,64.713,4.004
Churton Park North,Paremata-Postgate,59.958,3.357
Churton Park North,Parkway,39.669,3.902
Churton Park North,Pauatahanui,32.824,1.374
Churton Park North,Peka Peka,57.462,2.264
Churton Park North,Pencarrow,55.424,4.117
Churton Park North,Petone Central,26.534,2.907
Churton Park North,Pinehaven,50.204,2.027
Churton Park North,Plimmerton,41.332,3.722
Churton Park North,Poets Block,56.309,3.648
Churton Park North,Porirua Central,34.163,3.5
Churton Park North,Porirua East,49.212,3.412
Churton Park North,Pukerua Bay,46.566,3.664
Churton Park North,Rangoon Heights,8.226,2.389
Churton Park North,Ranui Heights,34.501,3.522
Churton Park North,Raroa,6.036,0.778
Churton Park North,Raumati Beach,65.72,4.204
Churton Park North,Raumati South,69.87,9.236
Churton Park North,Resolution,31.455,1.762
Churton Park North,Riverstone Terraces,48.461,2.57
Churton Park North,Roseneath,,
Churton Park North,Seatoun,,
Churton Park North,Seatoun Tunnel West,,
Churton Park North,Solway North,102.306,3.161
Churton Park North,Solway South,103.912,3.48
Churton Park North,Strathmore Park,,
Churton Park North,Taita North,39.321,3.184
Churton Park North,Taita South,35.249,3.223
Churton Park North,Taitville,19.162,2.886
Churton Park North,Takapu,21.162,2.034
Churton Park North,Tawa Central,7.976,0.732
Churton Park North,Tawa South,6.289,0.672
Churton Park North,Tawhai,43.723,3.471
Churton Park North,Te Horo,63.259,2.348
Churton Park North,Te Kainga,8.451,2.349
Churton Park North,Te Marua,45.869,1.904
Churton Park North,Te Wharau,,
Churton Park North,Thorndon-Tinakori Road,15.671,2.556
Churton Park North,Tirohanga,32.286,3.417
Churton Park North,Titahi Bay North,42.777,3.359
Churton Park North,Titahi Bay South,45.537,3.61
Churton Park North,Totara Park,50.51,2.83
Churton Park North,Trentham North,45.419,3.485
Churton Park North,Trentham South,45.178,3.636
Churton Park North,Tuturumuri,,
Churton Park North,Upper Hutt Central,47.919,3.46
Churton Park North,Vogeltown,,
Churton Park North,Vogeltown West,,
Churton Park North,Wadestown,18.318,2.756
Churton Park North,Waikanae Beach,77.148,9.061
Churton Park North,Waikanae East,71.98,4.142
Churton Park North,Waikanae Park,74.449,9.195
Churton Park North,Waikanae West,72.176,4.113
Churton Park North,Waingawa,104.27,3.911
Churton Park North,Waitangirua,52.399,3.437
Churton Park North,Waiwhetu North,31.887,3.254
Churton Park North,Waiwhetu South,30.9,3.216
Churton Park North,Wallaceville,46.605,3.39
Churton Park North,Waterloo East,31.524,3.168
Churton Park North,Waterloo West,30.842,3.016
Churton Park North,Whareama,,
Churton Park North,Wilford,28.195,2.991
Churton Park North,Willis Street-Cambridge Terrace,16.711,2.755
Churton Park North,Wilton,12.218,2.719
Churton Park North,Woburn North,29.673,2.966
Churton Park North,Woburn South,30.16,3.074
Churton Park North,Woodridge,,
Churton Park North,Woodville,149.345,3.792
Churton Park South,Adelaide,16.929,1.219
Churton Park South,Adventure,49.885,1.85
Churton Park South,Akatarawa,53.376,2.72
Churton Park South,Alicetown,26.913,1.321
Churton Park South,Arakura,38.161,2.261
Churton Park South,Aro Street-Nairn Street,17.456,1.232
Churton Park South,Ascot Park,36.628,2.123
Churton Park South,Avalon East,30.818,1.466
Churton Park South,Avalon West,31.937,1.693
Churton Park South,Awarua,6.701,0.706
Churton Park South,Belmont,25.501,1.789
Churton Park South,Berhampore East,18.441,1.319
Churton Park South,Berhampore West,18.753,1.316
Churton Park South,Boulcott,29.839,1.571
Churton Park South,Brentwood,42.961,1.899
Churton Park South,Brooklyn,17.721,1.32
Churton Park South,Brooklyn South,18.707,1.505
Churton Park South,Cannons Creek East,48.651,1.73
Churton Park South,Cannons Creek North,32.418,2.025
Churton Park South,Cannons Creek South,48.5,1.93
Churton Park South,Carterton,88.286,2.76
Churton Park South,Churton Park North,2.259,0.502
Churton Park South,Churton Park South,0.0,0.0
Churton Park South,Clouston Park,46.435,2.106
Churton Park South,Cloustonville,47.551,1.641
Churton Park South,Crofton Downs,9.228,1.078
Churton Park South,Dannevirke East,171.895,4.007
Churton Park South,Dannevirke West,172.87,4.222
Churton Park South,Delaney,42.322,2.31
Churton Park South,Discovery,37.302,2.255
Churton Park South,Eastbourne,38.083,1.866
Churton Park South,Ebdentown,45.974,1.986
Churton Park South,Eketahuna,184.024,3.888
Churton Park South,Elderslea,44.953,1.969
Churton Park South,Elsdon-Takapuwahia,36.438,2.049
Churton Park South,Emerald Hill,52.671,2.335
Churton Park South,Endeavour,63.81,1.864
Churton Park South,Epuni East,29.743,1.562
Churton Park South,Epuni West,29.262,1.454
Churton Park South,Esplanade,26.122,1.488
Churton Park South,Featherston,68.205,2.269
Churton Park South,Fernlea,37.883,2.782
Churton Park South,Glendale,40.93,2.387
Churton Park South,Glenside North,2.576,0.25
Churton Park South,Gracefield,27.347,1.924
Churton Park South,Greenacres,28.475,1.731
Churton Park South,Grenada North,,
Churton Park South,Grenada Village,3.697,0.812
Churton Park South,Greytown,86.137,2.646
Churton Park South,Happy Valley-Owhiro Bay,21.719,2.306
Churton Park South,Hataitai North,16.851,1.379
Churton Park South,Haywards-Manor Park,38.069,2.051
Churton Park South,Heretaunga,41.543,1.816
Churton Park South,Heretaunga-Silverstream,39.17,1.599
Churton Park South,Holborn,36.639,2.09
Churton Park South,Homebush-Te Ore Ore,109.344,4.828
Churton Park South,Homedale East,47.287,2.976
Churton Park South,Homedale West,47.814,3.001
Churton Park South,Horokiwi,26.534,2.565
Churton Park South,Hutt Central,28.839,1.535
Churton Park South,Island Bay East,20.666,2.006
Churton Park South,Island Bay West,20.646,2.003
Churton Park South,Johnsonville Central,1.763,0.388
Churton Park South,Johnsonville East,2.222,0.527
Churton Park South,Johnsonville North,0.804,0.193
Churton Park South,Kahutara,88.145,2.628
Churton Park South,Kaitawa,78.325,2.425
Churton Park South,Kaiwharawhara,7.774,1.054
Churton Park South,Kapiti Island,,
Churton Park South,Karaka Bay-Worser Bay,23.31,2.07
Churton Park South,Karori East,17.071,1.783
