Origin Area Unit,Destination Area Unit,Distance (kilometers),Time (hours)
Allen Road,Mangakaretu,60.99030613,3.811894133
Allen Road,Paraonui,61.17477151,3.82342322
Allen Road,Pirongia,61.32900536,3.833062835
Allen Road,Horotiu,61.63994498,3.852496561
Allen Road,Te Kowhai,61.74841763,3.859276102
Allen Road,Matarawa,61.93742294,3.871088934
Allen Road,Stanley Park,62.14817811,3.884261132
Allen Road,Aotea,62.58419633,3.911512271
Allen Road,Parkdale,62.61702589,3.913564118
Allen Road,Ngahinapouri,62.72048332,3.920030207
Allen Road,Tokoroa Central,63.25897129,3.953685706
Allen Road,Kainui,64.01681394,4.001050871
Allen Road,Strathmore,64.05765942,4.003603714
Allen Road,Amisfield,64.548577,4.034286062
Allen Road,Mangakino,64.90106461,4.056316538
Allen Road,Kinleith,66.56105302,4.160065814
Allen Road,Te Rore,66.97122898,4.185701811
Allen Road,Waihou-Walton,67.02589258,4.189118286
Allen Road,Waitoa,67.40702055,4.212938784
Allen Road,Whitikahu,69.30455548,4.331534718
Allen Road,Matamata South,69.32987013,4.333116883
Allen Road,Waharoa,69.388628,4.33678925
Allen Road,Taupiri Community,69.81626582,4.363516614
Allen Road,Ohaupo,70.38262879,4.398914299
Allen Road,Wawa,70.64420622,4.415262889
Allen Road,Matamata North,70.87931146,4.429956966
Allen Road,Te Pahu,74.44551011,4.652844382
Allen Road,Okauia,74.89699339,4.681062087
Allen Road,Te Aroha,76.8732241,4.804576506
Allen Road,Springdale,76.89952337,4.80622021
Allen Road,Te Poi,81.92266761,5.120166726
Allen Road,Te Kuiti,82.48954145,5.15559634
Allen Road,Otorohanga Rural West,83.45644731,5.216027957
Allen Road,Tiroa,89.35379304,5.623056555
Allen Road,Raglan,92.78677594,5.799173496
Allen Road,Marotiri,95.30780189,5.956737618
Allen Road,Paeroa,96.32698495,6.020436559
Allen Road,Waipa Valley,97.57937492,6.098710933
Allen Road,Waerenga,96.05181621,6.113311175
Allen Road,Huntly East,100.0254987,6.251593671
Allen Road,Huntly West,100.3085075,6.269281718
Allen Road,Te Uku,100.7856093,6.299100583
Allen Road,Hauraki Plains,101.6407969,6.352549809
Allen Road,Te Kauwhata,104.4679786,6.529248663
Allen Road,Ohinemuri,104.769128,6.548070497
Allen Road,Piopio,104.769423,6.54808894
Allen Road,Waihi,105.0425712,6.565160699
Allen Road,Kerepehi,105.4583977,6.591149853
Allen Road,Kinloch,106.6100077,6.663125478
Allen Road,Marokopa,99.92525432,6.694543898
Allen Road,Kawhia Community,107.6788337,6.729927106
Allen Road,Rotowaro,107.934917,6.745932314
Allen Road,Ngatea,108.7403957,6.79627473
Allen Road,Te Motu Island,109.6010242,6.850064014
Allen Road,Te Akau,110.3779899,6.898624371
Allen Road,Waikato Western Hills,111.4310916,6.964443223
Allen Road,Rangatira,112.8614253,7.053839082
Allen Road,Maramarua,113.6130442,7.100815261
Allen Road,Taharoa,114.4807495,7.155046846
Allen Road,Nukuhau,114.5904831,7.161905192
Allen Road,Rangatira Park,115.0704119,7.191900743
Allen Road,Ngaruawahia,115.4630826,7.21644266
Allen Road,Lakewood,115.8354795,7.239717469
Allen Road,Taupo Central,115.8509034,7.240681464
Allen Road,Turua,117.0516158,7.315725987
Allen Road,Tauhara,117.465148,7.341571749
Allen Road,Hilltop,118.6010836,7.412567724
Allen Road,Taupo East,119.5633426,7.472708913
Allen Road,Waipahihi,119.6680984,7.479256147
Allen Road,Richmond Heights,120.2259065,7.514119157
Allen Road,Maunganamu,120.4580978,7.52863111
Allen Road,Acacia Bay,120.8695118,7.55434449
Allen Road,Wharewaka,121.2828746,7.58017966
Allen Road,Meremere,121.7902632,7.61189145
Allen Road,Wairakei-Aratiatia,123.6628417,7.728927605
Allen Road,Mamaku,104.3391184,7.824591199
Allen Road,Ngakuru,111.7693175,7.863275204
Allen Road,Parawai,127.4948022,7.96842514
Allen Road,Moanataiari,128.602667,8.037666684
Allen Road,Kaiaua,131.7598402,8.234990015
Allen Road,Whangamata,134.1847492,8.386546823
Allen Road,Kuratau,135.4756435,8.467227722
Allen Road,Te Puru-Thornton Bay,137.1758817,8.573492603
Allen Road,Onewhero,147.6214186,9.226338663
Allen Road,Omori,147.9784206,9.248651285
Allen Road,Redoubt,149.2312384,9.3269524
Allen Road,Broadlands,137.7937875,9.344797396
Allen Road,Hikuai,146.0495935,9.35576824
Allen Road,Opuawhanga,150.4343878,9.402149238
Allen Road,Tuakau,150.6829201,9.417682503
Allen Road,Pokeno,156.5601857,9.785011605
Allen Road,Buckland South,156.6071393,9.787946203
Allen Road,Golden Springs,159.2621858,9.953886613
Allen Road,Tokaanu,159.9206385,9.995039907
Allen Road,Turangi,160.1178364,10.00736478
Allen Road,Pauanui Beach,160.4295215,10.02684509
Allen Road,Tairua,161.6861851,10.10538657
Allen Road,Otaua,172.6589608,10.79118505
Allen Road,Pukeoware,172.790972,10.79943575
Allen Road,Kaingaroa Forest,178.5447113,11.15904446
Allen Road,Coromandel,182.1292993,11.38308121
Allen Road,Islands-Thames-Coromandel District,187.5990059,12.20064088
Allen Road,Te Rerenga,196.0054483,12.25034052
Allen Road,Whitianga,191.3868995,12.30321463
Allen Road,Mahoenui,179.4278634,13.18238816
Allen Road,Rangitaiki,223.0468719,13.94042949
Allen Road,Mokauiti,285.9041121,20.37745835
Amisfield,Amisfield,0,0
Amisfield,Strathmore,1.391291668,0.086955729
Amisfield,Kinleith,2.736138647,0.171008665
Amisfield,Stanley Park,2.744637148,0.171539822
Amisfield,Aotea,3.03047432,0.189404645
Amisfield,Tokoroa Central,3.185585113,0.19909907
Amisfield,Matarawa,3.776791141,0.236049446
Amisfield,Paraonui,4.568442468,0.285527654
Amisfield,Parkdale,4.761507136,0.297594196
Amisfield,Mangakaretu,4.955699111,0.309731194
Amisfield,Wawa,9.763584049,0.610224003
Amisfield,Putaruru,33.42174726,2.088859204
Amisfield,Arapuni,33.70761008,2.10672563
Amisfield,Mangakino,37.13061324,2.320663328
Amisfield,Tirau,44.38757265,2.774223291
Amisfield,Rotongata,50.02837669,3.126773543
Amisfield,Marotiri,53.52632139,3.345395087
Amisfield,Mamaku,41.16953368,3.876492157
Amisfield,Ngakuru,48.59973287,3.915176162
Amisfield,Tiroa,62.40684414,3.938872249
Amisfield,Rangatira,64.18923663,4.01182729
Amisfield,Allen Road,64.548577,4.034286062
Amisfield,Kinloch,64.82852715,4.051782947
Amisfield,Nukuhau,65.91829439,4.1198934
Amisfield,Kihikihi,66.32231862,4.145144913
Amisfield,Rangatira Park,66.39822321,4.149888951
Amisfield,Lakewood,67.16329083,4.197705677
Amisfield,Taupo Central,67.17871476,4.198669672
Amisfield,Tauhara,68.79295931,4.299559957
Amisfield,Kihikihi Flat,69.39082349,4.336926468
Amisfield,Leamington East,69.4512811,4.340705069
Amisfield,Karapiro,69.72498643,4.357811652
Amisfield,Hilltop,69.9288949,4.370555931
Amisfield,Rotoorangi,70.43434726,4.402146704
Amisfield,Leamington West,70.7705004,4.423156275
Amisfield,Taupo East,70.89115394,4.430697121
Amisfield,Waipahihi,70.99590968,4.437244355
Amisfield,Richmond Heights,71.55371784,4.472107365
Amisfield,Maunganamu,71.78590909,4.486619318
Amisfield,Te Awamutu South,71.80061406,4.487538379
Amisfield,Acacia Bay,72.19732317,4.512332698
Amisfield,Wharewaka,72.61068589,4.538167868
Amisfield,Pukerimu,73.37916835,4.586198022
Amisfield,Cambridge West,73.46982404,4.591864003
Amisfield,Cambridge North,74.02413976,4.626508735
Amisfield,Cambridge Central,74.15326313,4.634578946
Amisfield,Wairakei-Aratiatia,74.990653,4.686915813
Amisfield,Swayne,75.15437322,4.697148326
Amisfield,Hautapu,77.08936206,4.818085128
Amisfield,Hinuera,80.85164373,5.053227733
Amisfield,Kaipaki,82.2471487,5.140446794
Amisfield,Tamahere-Tauwhare,82.51877101,5.157423188
Amisfield,Te Kawa,84.08296484,5.255185302
Amisfield,Otorohanga Rural East,81.4549132,5.308122848
Amisfield,Matangi,87.51049241,5.469405776
Amisfield,Pokuru,88.593433,5.537089563
Amisfield,Otorohanga,88.81841548,5.551150968
Amisfield,Matamata South,91.68125534,5.730078459
Amisfield,Silverdale,92.3819302,5.773870638
Amisfield,Matamata North,93.23069667,5.826918542
Amisfield,Hillcrest West,93.32866711,5.833041694
Amisfield,Kuratau,93.69416305,5.85588519
Amisfield,Riverlea,93.88135654,5.867584784
Amisfield,University,94.98314006,5.936446254
Amisfield,Naylor,95.28245144,5.955153215
Amisfield,Eureka,95.36467303,5.960292065
Amisfield,Newstead,95.49200834,5.968250521
Amisfield,Hamilton East,95.77932505,5.986207816
Amisfield,Peachgrove,96.35713676,6.022321047
Amisfield,Bader,96.79715389,6.049822118
Amisfield,Enderley,96.95840314,6.059900196
Amisfield,Okauia,97.2483786,6.078023663
Amisfield,Claudelands,97.48709397,6.092943373
Amisfield,Fairview Downs,97.69430776,6.105894235
Amisfield,Te Awamutu Central,97.80724586,6.112952866
Amisfield,Glenview,97.95914577,6.122446611
Amisfield,Tokanui,97.97994183,6.123746365
Amisfield,Hamilton Central,98.16305635,6.135191022
Amisfield,Insoll,98.22099752,6.138812345
Amisfield,Waharoa,98.33102348,6.145688967
Amisfield,Waipa Valley,98.49978135,6.156236334
Amisfield,Clarkin,98.65469965,6.165918728
Amisfield,Porritt,98.96922441,6.185576525
Amisfield,Te Awamutu West,99.01802173,6.188626358
Amisfield,Hamilton Lake,99.20659202,6.200412001
Amisfield,Chedworth,99.70384304,6.23149019
Amisfield,Chartwell,99.73268785,6.23329299
Amisfield,Frankton Junction,99.74354474,6.233971546
Amisfield,Te Awamutu East,99.99477857,6.249673661
Amisfield,Beerescourt,100.2302678,6.264391736
Amisfield,Maeroa,100.361372,6.272585752
Amisfield,Swarbrick,100.5725782,6.285786136
Amisfield,Broadlands,89.12159882,6.302785604
Amisfield,Queenwood,101.22818,6.326761251
Amisfield,Huntington,101.4041357,6.337758483
Amisfield,Dinsdale South,101.7668505,6.360428159
Amisfield,Dinsdale North,101.8832577,6.367703608
Amisfield,Rototuna,101.9388146,6.371175911
Amisfield,Bryant,102.3162133,6.394763332
Amisfield,Nawton,102.3538241,6.397114008
Amisfield,Grandview,102.3841724,6.399010777
Amisfield,Crawshaw,102.7937438,6.42460899
Amisfield,Lake Ngaroto,102.8518757,6.428242229
Amisfield,Morrinsville West,102.9408543,6.433803396
Amisfield,Tahuroa,103.1007381,6.443796131
Amisfield,Gordonton,103.3471048,6.459194049
Amisfield,Flagstaff,103.4152143,6.463450896
Amisfield,Rotokauri,103.6359971,6.477249821
Amisfield,Te Rapa,103.7149711,6.482185692
Amisfield,Horsham Downs,104.0426036,6.502662723
Amisfield,Pukete,104.1914124,6.511963274
Amisfield,Te Poi,104.2740528,6.517128301
Amisfield,Pukete West,104.6291999,6.539324993
Amisfield,Temple View,104.6358911,6.539743195
Amisfield,Morrinsville East,104.8994056,6.556212847
Amisfield,Sylvester,105.2260113,6.576625704
Amisfield,Pirongia,105.4657755,6.591610966
Amisfield,Omori,106.1969401,6.637308754
Amisfield,Te Rapa North,107.2208834,6.701305211
Amisfield,Whatawhata,107.9375944,6.746099652
Amisfield,Golden Springs,110.5899971,6.911874821
Amisfield,Melville,110.6109896,6.913186849
Amisfield,Te Rore,111.1079991,6.944249942
Amisfield,Horotiu,112.6138074,7.038362964
Amisfield,Kainui,112.6595887,7.041224293
Amisfield,Te Kowhai,112.8392195,7.052451219
Amisfield,Waihou-Walton,112.9605477,7.060034229
Amisfield,Te Kuiti,113.6677492,7.104234323
Amisfield,Ngahinapouri,113.9905738,7.12441086
Amisfield,Ohaupo,115.0102035,7.188137721
Amisfield,Waitoa,115.8470753,7.240442205
Amisfield,Whitikahu,117.7446102,7.359038138
Amisfield,Tokaanu,118.139158,7.383697376
Amisfield,Taupiri Community,118.2563206,7.391020035
Amisfield,Turangi,118.3363559,7.396022246
Amisfield,Te Pahu,122.1061902,7.631636887
Amisfield,Te Aroha,125.3132788,7.832079927
Amisfield,Springdale,125.3395781,7.833723631
Amisfield,Otorohanga Rural West,127.5932174,7.974576088
Amisfield,Kaingaroa Forest,129.8725226,8.117032665
Amisfield,Raglan,144.0568664,9.003554149
Amisfield,Paeroa,144.7670397,9.04793998
Amisfield,Waerenga,144.4918709,9.140814596
Amisfield,Huntly East,148.4655535,9.279097091
Amisfield,Huntly West,148.7485622,9.296785139
Amisfield,Piopio,148.9061931,9.306637071
Amisfield,Hauraki Plains,150.0808517,9.38005323
Amisfield,Marokopa,144.0620244,9.453092028
Amisfield,Kawhia Community,151.8156038,9.488475237
Amisfield,Te Uku,152.0556998,9.503481236
Amisfield,Te Kauwhata,152.9080333,9.556752084
Amisfield,Ohinemuri,153.2091827,9.575573918
Amisfield,Waihi,153.4826259,9.59266412
Amisfield,Te Motu Island,153.7377943,9.608612145
Amisfield,Kerepehi,153.8984524,9.618653274
Amisfield,Rotowaro,156.3749718,9.773435735
Amisfield,Ngatea,157.1804504,9.823778151
Amisfield,Taharoa,158.6175196,9.913594977
Amisfield,Te Akau,161.6480804,10.10300502
Amisfield,Maramarua,162.0530989,10.12831868
Amisfield,Waikato Western Hills,162.701182,10.16882388
Amisfield,Ngaruawahia,163.9031373,10.24394608
Amisfield,Turua,165.4916705,10.34322941
Amisfield,Meremere,170.2303179,10.63939487
Amisfield,Rangitaiki,174.3746832,10.8984177
Amisfield,Parawai,175.934857,10.99592856
Amisfield,Moanataiari,177.0427217,11.06517011
Amisfield,Kaiaua,180.199895,11.26249344
Amisfield,Whangamata,182.6248039,11.41405024
Amisfield,Te Puru-Thornton Bay,185.6159364,11.60099602
Amisfield,Redoubt,197.6712931,12.35445582
Amisfield,Hikuai,194.4896483,12.38327166
Amisfield,Opuawhanga,198.8744425,12.42965266
Amisfield,Onewhero,198.8915091,12.43071932
Amisfield,Tuakau,199.1229748,12.44518592
Amisfield,Pokeno,205.0002404,12.81251503
