origin (2013 area unit name),destination,distance (kilometers),time (hours)
Addington,Southbrook,29.525,1.4230555555555555
Addington,Spreydon,1.048,0.22194444444444444
Addington,Springston,34.933,2.359166666666667
Addington,St Albans East,4.561,0.9486111111111111
Addington,St Albans West,3.975,0.8261111111111111
Addington,St Andrews,176.198,3.6658333333333335
Addington,St Martins,4.333,0.9247222222222222
Addington,Strowan,6.739,1.2044444444444444
Addington,Styx,18.356,1.3619444444444444
Addington,Styx Mill,10.124,1.3166666666666667
Addington,Sumner,,
Addington,Sydenham,1.9,0.3983333333333333
Addington,Taitapu,20.675,2.213888888888889
Addington,Templeton,17.24,1.6169444444444445
Addington,Temuka,143.271,2.6405555555555558
Addington,Timaru Gardens,161.921,3.255
Addington,Tinwald,88.292,1.8566666666666667
Addington,Travis,,
Addington,Travis Wetland,15.191,1.2555555555555555
Addington,Trents-Ladbrooks,22.603,1.5869444444444445
Addington,Tuahiwi,27.007,1.4169444444444443
Addington,Twizel Community,239.192,6.4025
Addington,Upper Riccarton,8.832,1.3130555555555556
Addington,Waiau,,
Addington,Waihao,,
Addington,Waihemo,,
Addington,Waikuku,33.627,1.5241666666666667
Addington,Waimairi Beach,18.226,1.3058333333333334
Addington,Waimataitai,158.087,2.705277777777778
Addington,Waimate,201.587,3.957777777777778
Addington,Wainoni,,
Addington,Wairarapa,,
Addington,Waltham,2.799,0.5783333333333334
Addington,Washdyke,156.405,2.8777777777777778
Addington,Watlington,163.958,2.9758333333333336
Addington,West Eyreton,,
Addington,West Melton,22.271,1.5791666666666666
Addington,Westburn,,
Addington,Westhaven,,
Addington,Westmorland,,
Addington,Weston,249.922,4.643611111111111
Addington,Wharenui,4.204,0.8627777777777778
Addington,Wigram,,
Addington,Winchester,136.48,2.4408333333333334
Addington,Woodend,27.734,1.4972222222222222
Addington,Woodend Beach,30.615,1.4802777777777778
Addington,Woodend West,28.077,1.5680555555555555
Addington,Woolston South,,
Addington,Woolston West,,
Addington,Yaldhurst,,
Aidanfield,Addington,,
Aidanfield,Aidanfield,0.0,0.0
Aidanfield,Akaroa,63.225,2.187777777777778
Aidanfield,Akaroa Harbour,64.91,2.5516666666666667
Aidanfield,Allenton East,86.368,1.8277777777777777
Aidanfield,Allenton West,85.865,1.7269444444444444
Aidanfield,Amberley,53.717,1.5508333333333333
Aidanfield,Amuri,124.305,2.1191666666666666
Aidanfield,Aorangi,,
Aidanfield,Aranui,,
Aidanfield,Ardgowan,247.28,4.174722222222222
Aidanfield,Ashburton Central East,84.185,1.3647222222222222
Aidanfield,Ashburton Central West,84.567,1.4583333333333333
Aidanfield,Ashburton East,86.248,1.3583333333333334
Aidanfield,Ashburton North,87.466,1.3902777777777777
Aidanfield,Ashley,46.758,1.486388888888889
Aidanfield,Ashley Gorge,,
Aidanfield,Aviemore,271.487,6.042777777777777
Aidanfield,Avon Loop,,
Aidanfield,Avondale,,
Aidanfield,Avonhead,,
Aidanfield,Avonhead West,,
Aidanfield,Avonside,,
Aidanfield,Banks Peninsula Eastern Bays,65.532,2.0805555555555557
Aidanfield,Barrington North,4.688,0.9486111111111111
Aidanfield,Barrington South,,
Aidanfield,Beckenham,,
Aidanfield,Belfast,19.431,1.4905555555555556
Aidanfield,Belfast South,17.965,1.1958333333333333
Aidanfield,Ben Mcleod,,
Aidanfield,Bexley,,
Aidanfield,Bishopdale,,
Aidanfield,Bishopdale North,,
Aidanfield,Bromley,,
Aidanfield,Broomfield,,
Aidanfield,Bryndwr,,
Aidanfield,Burnham Military Camp,29.185,0.7844444444444445
Aidanfield,Burnside,,
Aidanfield,Burwood,,
Aidanfield,Camside,29.586,1.1588888888888889
Aidanfield,Cape Wanbrow,246.366,4.163611111111111
Aidanfield,Casebrook,,
Aidanfield,Cashmere East,,
Aidanfield,Cashmere West,,
Aidanfield,Cathedral Square,,
Aidanfield,Chertsey,,
Aidanfield,Cheviot,116.016,4.419722222222222
Aidanfield,Clarkville,24.976,1.0927777777777778
Aidanfield,Coldstream,38.106,1.6616666666666666
Aidanfield,Courtenay,28.112,1.4661111111111111
Aidanfield,Culverden,98.972,2.4077777777777776
Aidanfield,Cust,,
Aidanfield,Dallington,,
Aidanfield,Darfield,,
Aidanfield,Deans Bush,,
Aidanfield,Diamond Harbour,,
Aidanfield,Dunsandel,39.164,0.6555555555555556
Aidanfield,Duntroon,,
Aidanfield,Edgeware,,
Aidanfield,Ensors,,
Aidanfield,Eyrewell,,
Aidanfield,Fairlie,163.1,3.6438888888888887
Aidanfield,Fairton,89.65,1.4533333333333334
Aidanfield,Fairview-Scarborough,164.161,2.5419444444444443
Aidanfield,Fendalton,,
Aidanfield,Fernside,,
Aidanfield,Ferrymead,,
Aidanfield,Fraser Park,160.853,2.481388888888889
Aidanfield,Geraldine,129.23,2.644722222222222
Aidanfield,Gleniti,160.684,2.363888888888889
Aidanfield,Glenwood,159.811,2.3469444444444445
Aidanfield,Governors Bay,,
Aidanfield,Hagley Park,,
Aidanfield,Halswell Domain,2.591,0.5266666666666666
Aidanfield,Halswell South,3.912,0.8047222222222222
Aidanfield,Halswell West,3.619,0.7283333333333334
Aidanfield,Hampden,274.724,4.634722222222222
Aidanfield,Hampstead,85.008,1.5338888888888889
Aidanfield,Hanmer Springs,127.295,2.432777777777778
Aidanfield,Harewood,,
Aidanfield,Hawthornden,,
Aidanfield,Heathcote Valley,,
Aidanfield,Hendersons Basin,3.515,0.705
Aidanfield,Highfield,159.424,2.3394444444444447
Aidanfield,Highfield Park,,
Aidanfield,Hillmorton,2.326,0.4727777777777778
Aidanfield,Hinds,112.961,1.8025
Aidanfield,Holmwood,,
Aidanfield,Hoon Hay,3.896,0.7822222222222223
Aidanfield,Hoon Hay South,,
Aidanfield,Hornby North,,
Aidanfield,Hornby South,4.374,0.8833333333333333
Aidanfield,Hurunui,,
Aidanfield,Ilam,,
Aidanfield,Islington,,
Aidanfield,Jellie Park,,
Aidanfield,Kaiapoi East,27.198,1.2766666666666666
Aidanfield,Kaiapoi North East,28.202,1.481111111111111
Aidanfield,Kaiapoi North West,28.181,1.4738888888888888
Aidanfield,Kaiapoi South,27.341,1.303611111111111
Aidanfield,Kaiapoi West,28.274,1.4905555555555556
Aidanfield,Kaikoura Rural,,
Aidanfield,Kaikoura Township,173.694,5.427777777777778
Aidanfield,Kakanui,262.542,4.611666666666666
Aidanfield,Kennedys Bush,,
Aidanfield,Kingsbury,41.284,1.4041666666666666
Aidanfield,Kirwee,,
Aidanfield,Kurow,,
Aidanfield,Lake Tekapo,193.547,4.304166666666666
Aidanfield,Lake Tennyson,,
Aidanfield,Leeston,,
Aidanfield,Lehmans,42.223,1.416111111111111
Aidanfield,Leithfield,,
Aidanfield,Levels,,
Aidanfield,Lincoln,,
Aidanfield,Linwood,,
Aidanfield,Linwood East,,
Aidanfield,Linwood North,,
Aidanfield,Little River,40.67,0.9141666666666667
Aidanfield,Loburn,,
Aidanfield,Lyttelton,,
Aidanfield,Mackenzie,198.481,4.196944444444444
Aidanfield,Maheno,267.517,4.7219444444444445
Aidanfield,Mairaki,,
Aidanfield,Mairehau,,
Aidanfield,Mairehau North,,
Aidanfield,Malvern,,
Aidanfield,Mandeville,,
Aidanfield,Mansfield,28.353,1.521111111111111
Aidanfield,Maori Park,160.173,2.733611111111111
Aidanfield,Marchwiel,157.292,2.2830555555555554
Aidanfield,Mcleans Island,,
Aidanfield,Merivale,,
Aidanfield,Merrin,,
Aidanfield,Methven,,
Aidanfield,Middleton,4.017,0.8238888888888889
Aidanfield,Mona Vale,,
Aidanfield,Moncks Bay,,
Aidanfield,Mt Cook,242.887,6.211111111111111
Aidanfield,Mt Pleasant,,
Aidanfield,Mt Somers,,
Aidanfield,Nenthorn,,
Aidanfield,Netherby,85.725,1.6841666666666666
Aidanfield,New Brighton,,
Aidanfield,North Beach,,
Aidanfield,Northcote,,
Aidanfield,Oaklands East,2.559,0.5127777777777778
Aidanfield,Oaklands West,2.5,0.5033333333333333
Aidanfield,Oamaru Central,244.324,4.329444444444444
Aidanfield,Oamaru North,246.405,4.153333333333333
Aidanfield,Oamaru South,245.505,4.598333333333334
Aidanfield,Ohoka,30.072,1.1605555555555556
Aidanfield,Okuku,,
Aidanfield,Omarama,265.337,6.005277777777778
Aidanfield,Opawa,,
Aidanfield,Orana Park,244.675,4.388055555555556
Aidanfield,Orari,139.106,1.9913888888888889
Aidanfield,Otematata,,
Aidanfield,Otipua Creek-Washdyke Flat,159.383,2.330277777777778
Aidanfield,Oxford,,
Aidanfield,Palmerston,295.676,5.033611111111111
Aidanfield,Papanui,,
Aidanfield,Paparua,17.14,0.4636111111111111
Aidanfield,Pareora,170.546,3.262777777777778
Aidanfield,Parklands,,
Aidanfield,Parkside,159.816,2.6575
Aidanfield,Parnassus,126.233,4.471388888888889
Aidanfield,Pegasus,36.401,1.2875
Aidanfield,Phillipstown,,
Aidanfield,Pines-Kairaki Beach,29.967,1.1602777777777777
Aidanfield,Plains Railway,88.435,1.7166666666666666
Aidanfield,Pleasant Point,,
Aidanfield,Port Levy,,
Aidanfield,Prebbleton,,
Aidanfield,Prestons,,
Aidanfield,Pukeuri,251.835,4.2725
Aidanfield,Quail Island,,
Aidanfield,Rakaia,57.473,1.1936111111111112
Aidanfield,Rangiora Central,40.363,1.3633333333333333
Aidanfield,Rangiora East,38.38,1.3230555555555557
Aidanfield,Rangiora North,40.104,1.3475
Aidanfield,Rangiora West,41.034,1.3891666666666667
Aidanfield,Rapaki Track,,
Aidanfield,Ravenswood,34.035,1.478888888888889
Aidanfield,Rawhiti,,
Aidanfield,Redruth,162.566,2.5119444444444445
Aidanfield,Redwood North,16.095,1.2191666666666667
Aidanfield,Redwood South,,
Aidanfield,Riccarton,,
Aidanfield,Riccarton South,,
Aidanfield,Riccarton West,,
Aidanfield,Richmond North,,
Aidanfield,Richmond South,12.47,0.8816666666666667
Aidanfield,Rolleston Central,23.637,0.7838888888888889
Aidanfield,Rolleston North East,23.097,0.6777777777777778
Aidanfield,Rolleston North West,24.114,0.8811111111111111
Aidanfield,Rolleston South East,24.917,0.5594444444444444
Aidanfield,Rolleston South West,25.242,0.5469444444444445
Aidanfield,Russley,,
Aidanfield,Rutland,,
Aidanfield,Sawyers Arms,,
Aidanfield,Seaview,159.182,2.525
Aidanfield,Sefton,42.419,1.3619444444444444
Aidanfield,Selwyn-Rakaia,48.807,0.8933333333333333
Aidanfield,Shirley East,,
Aidanfield,Shirley West,,
Aidanfield,Silverstream,29.198,1.675
Aidanfield,Sockburn,4.711,0.9605555555555556
Aidanfield,Somerfield,,
Aidanfield,South Brighton,,
Aidanfield,Southbridge,,
Aidanfield,Southbrook,34.936,1.2147222222222223
Aidanfield,Spreydon,,
Aidanfield,Springston,28.804,0.5555555555555556
Aidanfield,St Albans East,,
Aidanfield,St Albans West,,
Aidanfield,St Andrews,174.862,3.2175
Aidanfield,St Martins,,
Aidanfield,Strowan,,
Aidanfield,Styx,23.767,1.1536111111111111
Aidanfield,Styx Mill,15.535,1.1083333333333334
Aidanfield,Sumner,,
Aidanfield,Sydenham,,
Aidanfield,Taitapu,14.546,0.4102777777777778
Aidanfield,Templeton,14.051,0.5352777777777777
Aidanfield,Temuka,141.934,2.192222222222222
Aidanfield,Timaru Gardens,160.585,2.8066666666666666
Aidanfield,Tinwald,86.956,1.4083333333333334
Aidanfield,Travis,,
Aidanfield,Travis Wetland,,
Aidanfield,Trents-Ladbrooks,,
Aidanfield,Tuahiwi,32.418,1.208611111111111
Aidanfield,Twizel Community,236.077,6.070833333333334
Aidanfield,Upper Riccarton,,
Aidanfield,Waiau,,
Aidanfield,Waihao,,
Aidanfield,Waihemo,,
Aidanfield,Waikuku,39.038,1.3158333333333334
Aidanfield,Waimairi Beach,,
Aidanfield,Waimataitai,156.751,2.2569444444444446
Aidanfield,Waimate,200.251,3.5094444444444446
Aidanfield,Wainoni,,
Aidanfield,Wairarapa,,
Aidanfield,Waltham,,
Aidanfield,Washdyke,155.069,2.4294444444444445
Aidanfield,Watlington,162.622,2.5275
Aidanfield,West Eyreton,,
Aidanfield,West Melton,19.082,0.4975
Aidanfield,Westburn,,
Aidanfield,Westhaven,,
Aidanfield,Westmorland,,
Aidanfield,Weston,248.586,4.195277777777778
Aidanfield,Wharenui,4.745,0.9544444444444444
Aidanfield,Wigram,2.102,0.42916666666666664
Aidanfield,Winchester,135.144,1.9925
Aidanfield,Woodend,33.145,1.288888888888889
Aidanfield,Woodend Beach,36.026,1.2719444444444445
Aidanfield,Woodend West,33.488,1.3597222222222223
Aidanfield,Woolston South,,
Aidanfield,Woolston West,,
Aidanfield,Yaldhurst,,
Akaroa,Addington,69.354,17.481666666666666
Akaroa,Aidanfield,61.273,1.386111111111111
Akaroa,Akaroa,0.0,0.0
Akaroa,Akaroa Harbour,1.686,0.3638888888888889
Akaroa,Allenton East,151.854,17.265833333333333
Akaroa,Allenton West,151.351,17.165
Akaroa,Amberley,111.774,15.915555555555555
Akaroa,Amuri,184.223,18.983888888888888
Akaroa,Aorangi,72.83,15.613055555555556
Akaroa,Aranui,73.417,2.036388888888889
Akaroa,Ardgowan,310.303,19.779444444444444
Akaroa,Ashburton Central East,149.671,16.802777777777777
Akaroa,Ashburton Central West,150.053,16.89638888888889
Akaroa,Ashburton East,151.734,16.796388888888888
Akaroa,Ashburton North,152.952,16.828333333333333
Akaroa,Ashley,104.814,15.851111111111111
Akaroa,Ashley Gorge,,
Akaroa,Aviemore,338.069,22.030833333333334
Akaroa,Avon Loop,66.966,1.9441666666666666
Akaroa,Avondale,73.036,2.0327777777777776
Akaroa,Avonhead,74.034,16.585277777777776
Akaroa,Avonhead West,75.412,16.212222222222223
Akaroa,Avonside,70.073,1.9527777777777777
Akaroa,Banks Peninsula Eastern Bays,16.429,0.4572222222222222
Akaroa,Barrington North,71.679,1.9866666666666666
Akaroa,Barrington South,65.45,1.478611111111111
Akaroa,Beckenham,70.989,1.9869444444444444
Akaroa,Belfast,77.488,15.855277777777777
Akaroa,Belfast South,76.022,15.560555555555556
Akaroa,Ben Mcleod,,
Akaroa,Bexley,73.757,2.0502777777777776
Akaroa,Bishopdale,75.591,15.365833333333333
Akaroa,Bishopdale North,75.998,15.364444444444445
Akaroa,Bromley,73.237,2.0213888888888887
Akaroa,Broomfield,79.581,16.325555555555557
Akaroa,Bryndwr,71.562,15.64
Akaroa,Burnham Military Camp,95.841,16.839166666666667
Akaroa,Burnside,74.399,15.341111111111111
Akaroa,Burwood,71.889,1.9736111111111112
Akaroa,Camside,87.643,15.52361111111111
Akaroa,Cape Wanbrow,309.389,19.768333333333334
Akaroa,Casebrook,72.514,15.5475
Akaroa,Cashmere East,68.928,1.5811111111111111
Akaroa,Cashmere West,67.311,1.525
Akaroa,Cathedral Square,67.341,2.0147222222222223
Akaroa,Chertsey,,
Akaroa,Cheviot,172.094,16.674444444444443
Akaroa,Clarkville,83.033,15.4575
Akaroa,Coldstream,96.162,16.02638888888889
Akaroa,Courtenay,86.169,15.830833333333333
Akaroa,Culverden,158.89,19.2725
Akaroa,Cust,,
Akaroa,Dallington,70.969,1.9766666666666666
Akaroa,Darfield,,
Akaroa,Deans Bush,70.79,16.235
Akaroa,Diamond Harbour,,
Akaroa,Dunsandel,105.82,16.760277777777777
Akaroa,Duntroon,,
Akaroa,Edgeware,68.455,2.256666666666667
Akaroa,Ensors,70.179,1.9497222222222221
Akaroa,Eyrewell,,
Akaroa,Fairlie,228.697,18.631944444444443
Akaroa,Fairton,155.136,16.89138888888889
Akaroa,Fairview-Scarborough,246.14,18.863611111111112
Akaroa,Fendalton,71.985,16.47861111111111
Akaroa,Fernside,,
Akaroa,Ferrymead,72.335,1.9986111111111111
Akaroa,Fraser Park,226.696,18.502777777777776
Akaroa,Geraldine,194.99,17.549444444444443
Akaroa,Gleniti,226.527,18.335277777777776
Akaroa,Glenwood,225.654,18.31833333333333
Akaroa,Governors Bay,55.103,1.2575
Akaroa,Hagley Park,68.061,2.161111111111111
Akaroa,Halswell Domain,59.099,1.5216666666666667
Akaroa,Halswell South,58.811,1.4694444444444446
Akaroa,Halswell West,60.758,1.3625
Akaroa,Hampden,336.703,20.60611111111111
Akaroa,Hampstead,150.494,16.971944444444443
Akaroa,Hanmer Springs,187.212,19.2975
Akaroa,Harewood,77.021,15.402777777777779
Akaroa,Hawthornden,76.097,16.246111111111112
Akaroa,Heathcote Valley,75.027,2.0530555555555554
Akaroa,Hendersons Basin,59.673,1.6319444444444444
Akaroa,Highfield,225.267,18.310833333333335
Akaroa,Highfield Park,75.576,15.380555555555556
Akaroa,Hillmorton,61.903,1.3975
Akaroa,Hinds,179.617,17.823888888888888
Akaroa,Holmwood,70.371,15.486666666666666
Akaroa,Hoon Hay,64.271,1.4469444444444444
Akaroa,Hoon Hay South,64.959,1.4580555555555557
Akaroa,Hornby North,76.893,16.41861111111111
Akaroa,Hornby South,77.128,16.475555555555555
Akaroa,Hurunui,,
Akaroa,Ilam,73.146,16.397777777777776
Akaroa,Islington,77.679,16.592777777777776
Akaroa,Jellie Park,72.723,15.306944444444444
Akaroa,Kaiapoi East,85.255,15.641388888888889
Akaroa,Kaiapoi North East,86.259,15.845833333333333
Akaroa,Kaiapoi North West,86.238,15.838611111111112
Akaroa,Kaiapoi South,85.398,15.668333333333333
Akaroa,Kaiapoi West,86.331,15.855277777777777
Akaroa,Kaikoura Rural,,
Akaroa,Kaikoura Township,229.772,17.7825
Akaroa,Kakanui,329.206,26.799722222222222
Akaroa,Kennedys Bush,63.938,1.4641666666666666
Akaroa,Kingsbury,99.34,15.768888888888888
Akaroa,Kirwee,,
Akaroa,Kurow,,
Akaroa,Lake Tekapo,259.143,19.45888888888889
Akaroa,Lake Tennyson,,
Akaroa,Leeston,,
Akaroa,Lehmans,100.279,15.780833333333334
Akaroa,Leithfield,,
Akaroa,Levels,,
Akaroa,Lincoln,55.827,1.2608333333333333
Akaroa,Linwood,68.115,2.185277777777778
Akaroa,Linwood East,70.599,1.9647222222222223
Akaroa,Linwood North,69.364,1.9358333333333333
Akaroa,Little River,34.576,1.1241666666666668
Akaroa,Loburn,,
Akaroa,Lyttelton,81.312,2.1944444444444446
Akaroa,Mackenzie,264.077,19.351666666666667
Akaroa,Maheno,334.181,26.91
Akaroa,Mairaki,,
Akaroa,Mairehau,70.964,15.608611111111111
Akaroa,Mairehau North,72.702,15.283888888888889
Akaroa,Malvern,,
Akaroa,Mandeville,,
Akaroa,Mansfield,86.41,15.885833333333334
Akaroa,Maori Park,226.016,18.755
Akaroa,Marchwiel,223.135,18.254444444444445
Akaroa,Mcleans Island,91.173,16.49222222222222
Akaroa,Merivale,68.74,15.27138888888889
Akaroa,Merrin,75.229,16.20916666666667
Akaroa,Methven,,
Akaroa,Middleton,63.594,1.4322222222222223
Akaroa,Mona Vale,70.171,16.11
Akaroa,Moncks Bay,80.203,2.193888888888889
Akaroa,Mt Cook,300.944,21.075833333333332
Akaroa,Mt Pleasant,76.292,2.111388888888889
Akaroa,Mt Somers,,
Akaroa,Nenthorn,,
Akaroa,Netherby,151.211,17.122222222222224
Akaroa,New Brighton,75.365,2.0858333333333334
Akaroa,North Beach,75.74,2.111666666666667
Akaroa,Northcote,71.858,15.413333333333334
Akaroa,Oaklands East,59.777,1.6713888888888888
Akaroa,Oaklands West,61.009,1.3891666666666667
Akaroa,Oamaru Central,307.347,19.934166666666666
Akaroa,Oamaru North,309.428,19.758055555555554
Akaroa,Oamaru South,308.528,20.203055555555554
Akaroa,Ohoka,88.129,15.525277777777777
Akaroa,Okuku,,
Akaroa,Omarama,331.919,21.993333333333332
Akaroa,Opawa,71.443,1.9819444444444445
Akaroa,Orana Park,307.698,19.99277777777778
